date,open,high,low,close,vol,50,100,200
2018-05-06 21:00:00,9661.02,9689.67,9181.0,9365.0,33787.640012,8204.882500000003,8920.024899999999,10056.308749999998
2018-05-07 21:00:00,9365.0,9475.7,9060.54,9187.56,25533.831889,8257.318000000003,8893.101,10072.196499999998
2018-05-08 21:00:00,9178.0,9390.0,8965.0,9310.0,25673.524899,8319.062250000004,8873.690999999999,10088.621649999997
2018-05-09 21:00:00,9310.0,9395.12,8970.0,9002.2,25055.063718,8371.019500000006,8861.337899999999,10103.882549999998
2018-05-10 21:00:00,9002.21,9016.8,8341.0,8400.0,48227.048061,8410.694250000004,8842.4869,10116.302899999999
2018-05-11 21:00:00,8405.94,8646.88,8153.0,8465.94,40241.32081,8445.942750000006,8834.9011,10131.247449999997
2018-05-12 21:00:00,8475.44,8763.36,8298.0,8679.71,25632.869362,8477.805250000005,8832.967899999998,10146.196049999997
2018-05-13 21:00:00,8679.71,8879.99,8277.0,8663.34,37389.666533,8524.486250000005,8827.601699999997,10160.203899999999
2018-05-14 21:00:00,8663.37,8859.99,8401.3,8462.0,28126.956136,8566.767250000006,8830.373599999997,10173.669749999997
2018-05-15 21:00:00,8462.0,8488.0,8083.01,8330.0,31130.718908,8609.982500000006,8844.273699999998,10186.721549999998
2018-05-16 21:00:00,8330.0,8464.0,7979.0,8041.46,25439.844799,8638.624000000007,8848.166899999997,10196.078949999997
2018-05-17 21:00:00,8038.82,8273.21,7911.9,8239.81,23476.158251,8669.169250000006,8854.574999999997,10206.675499999998
2018-05-18 21:00:00,8238.01,8390.8,8095.73,8233.49,17193.424276,8705.438500000007,8859.069699999998,10215.527949999998
2018-05-19 21:00:00,8233.49,8609.0,8163.9,8526.98,19957.057109,8747.515500000005,8857.500299999996,10224.392949999998
2018-05-20 21:00:00,8526.97,8595.31,8305.0,8381.24,21516.596486,8783.201750000006,8855.972899999997,10231.199249999998
2018-05-21 21:00:00,8386.89,8400.18,7935.11,7977.11,23710.902858,8784.554500000006,8855.105199999996,10235.509599999998
2018-05-22 21:00:00,7977.12,8031.9,7425.0,7501.95,42910.666774,8775.168000000007,8841.094699999996,10236.233899999997
2018-05-23 21:00:00,7501.95,7730.73,7266.99,7575.01,37845.446595,8764.568000000007,8831.445799999996,10237.383899999997
2018-05-24 21:00:00,7578.99,7649.55,7308.15,7457.0,26739.95664,8742.118000000006,8811.515899999997,10239.868299999996
2018-05-25 21:00:00,7456.99,7620.0,7300.0,7333.96,19464.086071,8723.844000000008,8784.854599999997,10241.217899999996
2018-05-26 21:00:00,7334.0,7400.0,7231.11,7338.99,18706.945515,8710.193250000008,8756.644699999997,10241.397849999998
2018-05-27 21:00:00,7338.99,7437.0,7058.02,7099.0,27219.438963,8683.343250000007,8717.239199999996,10241.492899999997
2018-05-28 21:00:00,7099.0,7540.0,7032.95,7461.29,39407.21183,8662.925500000007,8688.017799999996,10246.264449999997
2018-05-29 21:00:00,7467.98,7569.0,7260.5,7375.96,32041.583623,8625.900000000007,8650.247399999995,10251.918999999996
2018-05-30 21:00:00,7382.07,7699.0,7327.51,7485.01,30776.063102,8590.142500000007,8613.087599999995,10260.288899999996
2018-05-31 21:00:00,7485.01,7608.55,7355.54,7521.01,28259.124078,8558.492250000007,8583.921699999995,10265.563999999997
2018-06-01 21:00:00,7521.01,7697.33,7437.0,7640.03,26720.690219,8526.142750000008,8562.211599999995,10270.889199999998
2018-06-02 21:00:00,7636.81,7786.69,7600.0,7714.26,27505.158951,8478.499500000009,8538.043799999996,10273.260199999997
2018-06-03 21:00:00,7714.26,7760.52,7446.5,7487.0,32258.835115,8443.92475000001,8515.968699999996,10271.372699999996
2018-06-04 21:00:00,7487.0,7679.49,7358.0,7625.0,31722.973384,8402.899750000008,8496.318699999996,10271.001749999998
2018-06-05 21:00:00,7626.64,7699.0,7467.05,7658.84,27229.991898,8371.48700000001,8469.667099999995,10270.486249999998
2018-06-06 21:00:00,7658.79,7765.0,7620.0,7691.08,25062.227202,8330.06400000001,8440.887499999993,10268.751649999998
2018-06-07 21:00:00,7691.08,7703.5,7531.0,7603.44,23396.804671,8284.67500000001,8413.654299999993,10265.708849999997
2018-06-08 21:00:00,7603.44,7683.98,7450.0,7491.73,19339.885176,8240.81800000001,8379.371599999993,10262.569949999997
2018-06-09 21:00:00,7491.73,7491.73,6622.81,6764.99,52342.020032,8183.15575000001,8336.631499999994,10255.365299999998
2018-06-10 21:00:00,6765.0,6922.0,6610.0,6872.0,34552.162303,8123.759750000009,8290.706699999993,10249.625349999998
2018-06-11 21:00:00,6872.0,6890.51,6435.0,6530.0,36722.211191,8043.259750000009,8240.856699999993,10241.585349999998
2018-06-12 21:00:00,6530.0,6627.6,6118.68,6292.78,46185.5181,7957.72950000001,8189.244499999993,10229.549199999998
2018-06-13 21:00:00,6292.78,6720.0,6260.0,6635.98,44478.130837,7877.02900000001,8148.439499999994,10217.088999999998
2018-06-14 21:00:00,6638.67,6666.66,6362.31,6388.9,30018.329905,7795.27625000001,8113.228499999994,10200.783499999998
2018-06-15 21:00:00,6380.01,6560.0,6320.86,6483.98,22277.241147,7723.250750000009,8085.351899999993,10183.719399999996
2018-06-16 21:00:00,6482.5,6589.03,6422.0,6449.61,19847.247688,7654.802000000009,8057.577999999993,10167.528049999999
2018-06-17 21:00:00,6444.06,6794.38,6380.0,6712.46,31821.434995,7589.8635000000095,8037.0003999999935,10151.895549999997
2018-06-18 21:00:00,6711.39,6841.74,6653.0,6741.21,24311.421143,7533.33875000001,8009.076799999993,10131.686649999998
2018-06-19 21:00:00,6740.0,6817.23,6551.81,6761.51,26359.752452,7492.37650000001,7985.378499999994,10111.044149999998
2018-06-20 21:00:00,6763.21,6795.0,6672.57,6718.84,25428.854048,7448.6990000000105,7961.066899999993,10088.8113
2018-06-21 21:00:00,6717.69,6733.97,5918.94,6045.0,52157.370833,7382.83125000001,7939.816899999993,10061.1413
2018-06-22 21:00:00,6045.92,6260.0,6008.48,6149.98,26622.788589,7319.997250000009,7918.906899999994,10033.391249999999
2018-06-23 21:00:00,6149.98,6259.8,5750.0,6136.97,47445.998955,7261.871500000008,7897.676599999993,9996.32585
2018-06-24 21:00:00,6137.95,6350.0,6061.97,6252.0,39164.515306,7209.921500000009,7881.948599999992,9944.590849999999
2018-06-25 21:00:00,6252.0,6272.54,6035.0,6070.78,19377.240484,7160.654500000009,7860.756499999993,9895.54475
2018-06-26 21:00:00,6065.89,6190.43,5971.0,6133.73,19225.671098,7108.002500000008,7836.093799999993,9852.933049999998
2018-06-27 21:00:00,6134.73,6173.01,5827.0,5853.98,30585.266026,7048.514750000008,7805.533799999993,9807.703049999998
2018-06-28 21:00:00,5851.01,6300.0,5780.0,6197.92,33911.287278,6990.288250000008,7778.662999999993,9755.752799999998
2018-06-29 21:00:00,6197.92,6528.99,6186.03,6390.07,37919.61284,6940.509000000008,7755.334699999993,9705.953199999998
2018-06-30 21:00:00,6391.08,6441.06,6251.0,6356.81,27562.965974,6900.0015000000085,7729.922499999993,9657.570799999998
2018-07-01 21:00:00,6360.82,6685.0,6271.62,6615.29,36230.452264,6877.835000000008,7710.606799999993,9608.972349999998
2018-07-02 21:00:00,6615.29,6679.35,6463.01,6513.86,38657.781691,6851.306250000007,7691.043899999993,9553.842499999999
2018-07-03 21:00:00,6511.01,6784.92,6441.11,6586.98,23571.892777,6829.555750000007,7675.571399999993,9491.264099999999
2018-07-04 21:00:00,6585.53,6712.0,6453.33,6529.2,35071.972898,6809.436750000006,7662.908299999993,9429.609999999999
2018-07-05 21:00:00,6529.2,6648.54,6425.0,6609.78,29397.094748,6791.2065000000075,7649.513099999993,9368.377649999999
2018-07-06 21:00:00,6609.79,6818.16,6508.88,6756.98,23973.876886,6782.656000000007,7646.181499999992,9315.686549999999
2018-07-07 21:00:00,6753.48,6780.0,6667.44,6712.1,24622.947794,6763.926250000007,7644.900199999992,9266.80215
2018-07-08 21:00:00,6712.1,6802.06,6612.24,6662.12,26732.40655,6746.080250000006,7642.282299999992,9222.64955
2018-07-09 21:00:00,6662.78,6681.0,6263.0,6296.91,38560.672702,6716.377750000005,7637.121299999992,9187.501049999999
2018-07-10 21:00:00,6296.91,6406.0,6278.99,6378.07,28715.498487,6687.804250000006,7630.3419999999915,9152.8914
2018-07-11 21:00:00,6378.07,6380.28,6070.0,6250.57,31306.663348,6653.067750000005,7618.795599999991,9116.644250000001
2018-07-12 21:00:00,6251.4,6350.0,6110.0,6214.57,26375.325286,6615.5755000000045,7612.980299999991,9079.2204
2018-07-13 21:00:00,6214.57,6335.0,6178.0,6251.99,17783.071999,6584.700250000004,7607.792599999991,9032.0353
2018-07-14 21:00:00,6250.9,6395.0,6225.4,6353.01,22979.211508,6552.900500000005,7605.308799999991,8986.5004
2018-07-15 21:00:00,6354.15,6747.3,6330.4,6723.35,36204.87708,6529.5132500000045,7603.58429999999,8949.2066
2018-07-16 21:00:00,6723.33,7468.99,6652.04,7317.44,52105.423459,6520.172250000004,7606.578699999989,8913.899300000001
2018-07-17 21:00:00,7317.44,7588.08,7225.38,7381.9,59487.64345,6514.633750000004,7612.57049999999,8888.60875
2018-07-18 21:00:00,7381.88,7576.28,7270.0,7466.21,41218.256437,6513.995750000004,7618.793599999989,8857.358
2018-07-19 21:00:00,7468.86,7700.0,7273.0,7337.53,46140.313447,6528.309250000004,7622.630999999989,8827.145649999999
2018-07-20 21:00:00,7337.47,7458.47,7211.0,7398.78,28886.490291,6541.478750000005,7617.38879999999,8790.764
2018-07-21 21:00:00,7399.25,7582.4,7335.5,7394.79,30270.21844,6563.098500000005,7612.562599999989,8753.140399999998
2018-07-22 21:00:00,7394.78,7833.0,7375.0,7721.01,41646.346671,6598.804250000004,7609.7825999999895,8716.44775
2018-07-23 21:00:00,7721.65,8486.0,7696.0,8397.24,60121.163749,6642.835750000004,7610.20499999999,8673.632
2018-07-24 21:00:00,8397.24,8491.77,8050.0,8175.64,48257.649124,6687.504250000004,7611.312199999989,8629.16125
2018-07-25 21:00:00,8175.63,8315.69,7850.06,7920.0,43223.481682,6723.404750000004,7611.661999999989,8588.011099999998
2018-07-26 21:00:00,7920.0,8285.0,7805.0,8188.57,43671.005891,6766.878750000005,7611.817699999989,8554.441249999998
2018-07-27 21:00:00,8188.57,8246.54,8067.0,8225.04,26215.173839,6804.693250000004,7611.288099999989,8523.566449999998
2018-07-28 21:00:00,8225.04,8294.51,8115.0,8211.0,25531.226185,6841.438000000004,7604.828299999989,8490.086
2018-07-29 21:00:00,8210.99,8273.0,7866.0,8173.92,39692.416542,6876.748250000002,7597.414399999989,8464.761699999997
2018-07-30 21:00:00,8171.4,8180.0,7633.0,7730.93,48296.915587,6902.050500000002,7586.853499999989,8434.716299999998
2018-07-31 21:00:00,7735.67,7750.0,7430.0,7604.58,42582.312932,6941.040000000003,7573.559199999989,8401.689199999999
2018-08-01 21:00:00,7600.08,7709.46,7455.72,7525.71,37665.696684,6975.433250000004,7552.616399999988,8371.942799999997
2018-08-02 21:00:00,7525.71,7540.0,7282.44,7418.78,44669.486047,7007.478500000005,7538.104299999989,8341.337049999998
2018-08-03 21:00:00,7412.27,7494.81,6926.0,7009.84,36288.42601,7026.4245000000055,7515.542699999988,8321.88625
2018-08-04 21:00:00,7009.84,7089.87,6882.29,7024.19,32894.849782,7050.259750000005,7496.631099999988,8302.06325
2018-08-05 21:00:00,7024.19,7160.0,6821.0,6934.82,32760.191643,7070.287000000006,7472.499299999988,8281.927499999998
2018-08-06 21:00:00,6935.0,7150.46,6670.0,6720.06,45438.473501,7091.939000000006,7445.509899999988,8258.1529
2018-08-07 21:00:00,6720.63,6721.54,6123.0,6285.0,59550.536319,7094.116000000006,7415.899799999988,8225.5782
2018-08-08 21:00:00,6283.27,6622.81,6178.6,6529.79,51941.185111,7097.609000000006,7390.482899999989,8200.57715
2018-08-09 21:00:00,6529.79,6575.88,6026.39,6144.01,59034.974902,7092.289000000006,7359.444599999989,8177.49695
2018-08-10 21:00:00,6148.13,6488.0,5971.0,6232.35,47133.418555,7082.715500000006,7324.268099999989,8154.6628
2018-08-11 21:00:00,6222.55,6472.3,6130.0,6308.33,38567.770712,7077.577250000007,7290.2114999999885,8129.454500000001
2018-08-12 21:00:00,6308.56,6545.0,6145.04,6246.35,53895.828783,7069.061500000006,7254.034999999988,8104.809900000001
2018-08-13 21:00:00,6248.25,6250.33,5880.0,6188.08,50186.745091,7060.533500000007,7219.325699999988,8080.305300000002
2018-08-14 21:00:00,6188.08,6609.0,6172.11,6267.16,68806.687026,7051.968000000005,7188.3472999999885,8054.186100000001
2018-08-15 21:00:00,6265.27,6480.0,6205.6,6311.75,48515.254618,7040.837250000006,7159.589199999988,8026.345100000001
2018-08-16 21:00:00,6316.0,6585.0,6285.4,6584.49,57851.610803,7037.647000000006,7132.334099999987,8003.012550000001
2018-08-17 21:00:00,6579.04,6620.0,6288.0,6387.96,53742.322172,7030.793000000007,7106.191699999988,7983.764800000001
2018-08-18 21:00:00,6387.96,6541.0,6300.0,6477.53,45190.847994,7035.308500000008,7086.966999999988,7964.72695
2018-08-19 21:00:00,6477.53,6530.0,6220.0,6254.84,49435.55526,7032.227750000008,7064.855999999988,7949.878550000001
2018-08-20 21:00:00,6251.0,6500.0,6235.08,6480.0,41569.947408,7037.963500000008,7042.858899999988,7937.913400000001
2018-08-21 21:00:00,6479.98,6882.54,6251.2,6360.89,77909.391359,7041.621500000008,7019.834399999989,7923.71805
2018-08-22 21:00:00,6362.57,6576.99,6342.28,6525.01,40358.166825,7048.447000000009,7000.464499999989,7915.41905
2018-08-23 21:00:00,6525.0,6725.0,6440.5,6681.64,38305.675322,7056.662750000009,6983.98089999999,7914.1273
2018-08-24 21:00:00,6686.98,6789.0,6650.61,6733.64,19220.505929,7056.92000000001,6970.90269999999,7909.534799999999
2018-08-25 21:00:00,6733.64,6775.27,6568.0,6700.0,20107.297208,7041.4840000000095,6955.504599999989,7905.0398
2018-08-26 21:00:00,6700.0,6940.51,6646.5,6908.64,37747.078747,7029.652500000009,6942.25609999999,7900.662899999999
2018-08-27 21:00:00,6907.26,7135.0,6860.0,7076.11,48352.917163,7019.900000000009,6927.747399999989,7892.62385
2018-08-28 21:00:00,7077.0,7133.81,6912.34,7031.22,43252.487392,7012.2422500000075,6914.247199999989,7885.11005
2018-08-29 21:00:00,7033.21,7063.63,6784.81,6984.84,44716.77462,7001.8937500000075,6904.324499999989,7879.714850000001
2018-08-30 21:00:00,6984.84,7089.0,6888.0,7011.21,40467.400638,6992.304250000008,6899.417099999989,7870.255900000001
2018-08-31 21:00:00,7011.21,7275.0,7008.74,7200.01,40323.414093,6979.279250000009,6895.667099999989,7863.556450000001
2018-09-01 21:00:00,7201.57,7345.45,7127.0,7302.01,39814.840352,6951.898500000008,6894.11719999999,7852.816550000001
2018-09-02 21:00:00,7302.0,7338.28,7191.63,7263.02,32396.018371,6929.083000000009,6893.40779999999,7839.131200000001
2018-09-03 21:00:00,7263.0,7410.0,7227.17,7359.06,35300.640518,6915.0595000000085,6893.60849999999,7825.126600000001
2018-09-04 21:00:00,7359.05,7397.3,6682.0,6700.0,63715.256267,6877.8452500000085,6889.6184999999905,7803.428850000001
2018-09-05 21:00:00,6697.27,6725.0,6265.0,6516.01,60644.464227,6835.11950000001,6880.1656999999905,7784.091750000001
2018-09-06 21:00:00,6516.84,6544.0,6320.0,6395.54,38906.28805,6789.733000000009,6870.361499999991,7760.304450000001
2018-09-07 21:00:00,6395.54,6478.0,6111.0,6185.05,38215.032171,6740.011250000009,6857.361899999992,7735.224750000002
2018-09-08 21:00:00,6185.06,6441.0,6141.53,6250.81,37053.92382,6703.008250000009,6844.6598999999915,7714.290800000002
2018-09-09 21:00:00,6252.26,6373.98,6221.0,6312.0,32439.456432,6670.693750000009,6831.379599999991,7696.795600000001
2018-09-10 21:00:00,6311.99,6404.0,6169.68,6294.91,33104.88859,6639.923750000007,6817.186099999992,7677.614950000001
2018-09-11 21:00:00,6293.0,6360.0,6192.37,6338.62,31433.645939,6612.919750000006,6805.702299999992,7660.835500000002
2018-09-12 21:00:00,6338.62,6535.0,6337.4,6487.38,40465.063107,6599.858250000007,6794.326099999992,7645.322400000001
2018-09-13 21:00:00,6487.39,6584.99,6385.62,6476.63,37173.339277,6586.169250000006,6782.503999999992,7626.085550000001
2018-09-14 21:00:00,6476.63,6565.45,6466.13,6514.96,25243.656612,6575.672750000007,6770.742799999992,7605.81515
2018-09-15 21:00:00,6514.96,6524.62,6370.0,6505.0,27568.132897,6570.296250000007,6759.758399999992,7586.70635
2018-09-16 21:00:00,6500.08,6533.84,6201.0,6248.69,35987.254738,6569.388500000006,6747.327999999992,7563.3498
2018-09-17 21:00:00,6248.69,6390.0,6224.98,6336.45,32620.86667,6564.555000000008,6743.042599999992,7539.837049999999
2018-09-18 21:00:00,6336.39,6517.7,6123.0,6391.89,39044.080082,6570.752000000008,6738.241499999992,7514.474099999999
2018-09-19 21:00:00,6392.0,6540.0,6325.0,6492.0,25189.024728,6577.243250000009,6737.861499999992,7489.359099999999
2018-09-20 21:00:00,6492.0,6784.86,6491.0,6759.02,51779.343463,6588.5105000000085,6742.523899999992,7465.8841999999995
2018-09-21 21:00:00,6759.01,6839.03,6627.0,6723.05,29349.690667,6600.428000000009,6743.394599999992,7445.91705
2018-09-22 21:00:00,6723.05,6788.23,6661.75,6708.0,30286.229773,6613.426000000009,6746.585599999992,7429.90705
2018-09-23 21:00:00,6706.81,6730.0,6557.0,6581.39,35305.73991,6621.281750000009,6747.5596999999925,7416.4558
2018-09-24 21:00:00,6581.42,6584.01,6325.02,6447.54,40301.029452,6624.676500000009,6747.538999999993,7402.5585
2018-09-25 21:00:00,6445.11,6557.99,6379.7,6465.12,33484.54207,6621.692250000009,6745.0655999999935,7391.033
2018-09-26 21:00:00,6467.84,6750.0,6434.0,6689.13,33087.428297,6629.221500000009,6744.544799999994,7376.810799999999
2018-09-27 21:00:00,6689.12,6814.8,6540.88,6634.58,42399.448523,6633.147750000008,6743.275499999993,7364.326999999999
2018-09-28 21:00:00,6634.58,6636.0,6464.57,6596.38,30255.9597,6641.686250000008,6742.050899999994,7351.558899999999
2018-09-29 21:00:00,6597.66,6662.0,6533.0,6626.57,27764.724519,6645.350500000008,6747.866599999993,7343.84175
2018-09-30 21:00:00,6626.57,6667.09,6510.0,6611.61,20621.506894,6651.618500000007,6752.482899999994,7335.6948999999995
2018-10-01 21:00:00,6610.0,6640.0,6494.0,6525.79,28245.810088,6651.638000000006,6756.371099999994,7327.0238500000005
2018-10-02 21:00:00,6525.79,6549.0,6430.0,6510.0,28451.969138,6647.347000000006,6758.951099999994,7320.44985
2018-10-03 21:00:00,6510.01,6643.46,6505.09,6593.79,20074.300818,6643.850750000005,6764.1811999999945,7312.46885
2018-10-04 21:00:00,6591.69,6697.0,6543.08,6635.65,16096.552392,6642.242000000006,6769.200399999994,7302.647099999999
2018-10-05 21:00:00,6635.65,6651.0,6566.77,6594.27,10939.505391,6634.382750000006,6776.603299999995,7291.06855
2018-10-06 21:00:00,6596.44,6640.0,6525.0,6615.26,17406.831762,6622.861500000006,6780.776699999995,7279.7198499999995
2018-10-07 21:00:00,6615.26,6715.6,6587.0,6673.01,23123.419541,6613.906250000007,6783.606099999995,7269.4704
2018-10-08 21:00:00,6673.01,6685.38,6607.0,6656.61,15354.779469,6605.700500000006,6786.604099999994,7258.2633000000005
2018-10-09 21:00:00,6656.67,6659.95,6530.0,6631.0,15390.661444,6596.195250000006,6786.7611999999945,7248.684
2018-10-10 21:00:00,6630.21,6633.92,6205.0,6252.68,48712.400332,6572.512000000005,6784.149399999995,7237.59665
2018-10-11 21:00:00,6252.71,6360.0,6209.0,6298.01,29004.071419,6547.412000000006,6781.259699999995,7228.415550000001
2018-10-12 21:00:00,6298.0,6345.0,6285.07,6332.93,19098.070025,6524.159750000005,6779.296999999996,7221.10265
2018-10-13 21:00:00,6332.92,6416.0,6308.0,6339.34,15627.411314,6498.666750000006,6776.592599999995,7213.05285
2018-10-14 21:00:00,6339.34,7680.0,6300.0,6752.5,90748.031246,6499.979250000006,6776.547799999996,7211.36465
2018-10-15 21:00:00,6752.5,6900.0,6670.0,6759.27,27557.957764,6506.060750000006,6777.019499999996,7210.959850000001
2018-10-16 21:00:00,6762.76,6811.12,6676.01,6740.89,26641.431379,6514.694500000006,6777.807199999997,7210.044750000001
2018-10-17 21:00:00,6739.01,6796.0,6567.0,6618.96,20116.521941,6525.542250000006,6781.027699999995,7209.074500000001
2018-10-18 21:00:00,6618.96,6648.14,6523.0,6528.88,20772.60077,6532.494000000006,6782.535799999996,7206.4389
2018-10-19 21:00:00,6528.88,6617.65,6505.55,6588.4,19240.722247,6539.404000000007,6785.914099999997,7202.35485
2018-10-20 21:00:00,6585.72,6663.9,6580.0,6590.11,6515.357792,6546.784000000006,6789.669499999997,7201.3249
2018-10-21 21:00:00,6590.12,6639.0,6535.27,6581.2,16213.69266,6552.8485000000055,6792.961599999997,7200.3771
2018-10-22 21:00:00,6581.2,6595.0,6515.45,6553.51,13856.601756,6554.501750000006,6794.966599999997,7200.1377
2018-10-23 21:00:00,6553.51,6630.0,6547.53,6565.5,11951.543977,6556.7235000000055,6793.388099999997,7198.4862
2018-10-24 21:00:00,6566.81,6575.09,6502.8,6528.09,10342.701244,6557.051750000006,6785.494599999997,7196.03665
2018-10-25 21:00:00,6528.13,6600.0,6515.01,6538.63,9443.504156,6557.892500000006,6777.061899999997,7194.8162
2018-10-26 21:00:00,6538.63,6558.35,6463.04,6505.6,7776.907864,6564.315250000005,6767.455799999997,7193.124700000001
2018-10-27 21:00:00,6505.6,6514.17,6453.0,6489.93,5743.933728,6568.152250000005,6758.979799999997,7190.8054
2018-10-28 21:00:00,6489.93,6505.01,6315.0,6344.5,13827.224067,6566.967500000004,6748.436999999997,7182.9129
2018-10-29 21:00:00,6344.5,6395.0,6317.01,6330.87,8877.175385,6562.939250000005,6737.797799999997,7175.180200000002
2018-10-30 21:00:00,6330.01,6428.0,6245.02,6371.93,12148.888216,6553.262000000004,6724.306999999997,7167.044800000001
2018-10-31 21:00:00,6369.52,6442.65,6348.66,6410.0,9099.035841,6545.435750000006,6704.434599999997,7157.319800000001
2018-11-01 21:00:00,6410.0,6460.34,6388.2,6433.98,9739.440679,6538.5852500000055,6687.017999999997,7149.165100000001
2018-11-02 21:00:00,6432.8,6439.97,6345.0,6387.09,7661.241476,6533.7277500000055,6671.6888999999965,7141.675450000002
2018-11-03 21:00:00,6388.0,6525.0,6359.0,6485.85,10592.394943,6534.685500000005,6654.661699999997,7133.239700000002
2018-11-04 21:00:00,6485.85,6504.39,6431.02,6468.99,8987.882156,6534.782250000006,6637.101199999996,7124.194650000002
2018-11-05 21:00:00,6468.99,6531.31,6445.18,6519.11,11926.565699,6530.531750000005,6620.182299999997,7112.5053000000025
2018-11-06 21:00:00,6522.73,6615.15,6509.0,6578.46,14271.591117,6529.128750000005,6604.227699999996,7100.821050000002
2018-11-07 21:00:00,6578.46,6594.0,6468.22,6479.84,13259.789282,6526.215250000006,6591.716799999995,7089.285150000002
2018-11-08 21:00:00,6479.84,6511.53,6391.01,6419.99,11787.616583,6521.050750000005,6579.870899999995,7076.7150500000025
2018-11-09 21:00:00,6419.99,6475.55,6411.0,6433.05,7714.829926,6516.586750000005,6568.944299999996,7060.780350000003
2018-11-10 21:00:00,6435.16,6462.14,6355.0,6449.81,8213.507117,6514.6872500000045,6559.254599999997,7048.679450000003
2018-11-11 21:00:00,6450.71,6497.0,6421.0,6453.07,10132.782567,6513.264000000005,6553.686899999996,7034.614800000003
2018-11-12 21:00:00,6451.68,6498.0,6391.15,6457.66,11790.564933,6509.8607500000035,6548.021599999996,7022.326350000002
2018-11-13 21:00:00,6458.98,6482.84,5656.87,5922.41,46478.964003,6492.029750000003,6537.897499999997,7005.198400000002
2018-11-14 21:00:00,5917.2,5939.54,5403.42,5753.4,47700.829401,6471.008000000003,6528.230899999998,6986.870400000002
2018-11-15 21:00:00,5757.09,5782.89,5549.25,5655.94,38721.802274,6447.025000000003,6521.940299999997,6968.9200500000015
2018-11-16 21:00:00,5650.57,5656.6,5565.43,5628.29,26411.241413,6420.907000000002,6512.925299999997,6951.704100000002
2018-11-17 21:00:00,5630.49,5738.17,5617.0,5662.0,23844.999347,6396.041750000002,6508.105199999996,6933.774900000001
2018-11-18 21:00:00,5661.94,5664.0,4855.0,4910.03,70580.892856,6353.017500000003,6494.881999999997,6909.575050000001
2018-11-19 21:00:00,4913.4,5048.24,4326.0,4558.86,117380.95159,6310.672000000002,6477.387299999998,6883.799400000002
2018-11-20 21:00:00,4559.91,4787.2,4413.85,4661.07,61071.829475,6269.748500000002,6461.534499999997,6857.7847500000025
2018-11-21 21:00:00,4661.08,4721.77,4335.0,4370.0,34531.119143,6220.675250000002,6443.353699999998,6831.339700000002
2018-11-22 21:00:00,4370.9,4484.0,4222.94,4420.61,49371.920322,6172.707000000002,6424.888199999998,6806.617750000002
2018-11-23 21:00:00,4415.63,4527.0,3824.69,3932.44,61693.111006,6102.205500000002,6401.095099999997,6780.342150000002
2018-11-24 21:00:00,3933.68,4233.0,3652.66,4085.78,101693.975588,6035.368250000002,6376.1079999999965,6754.221050000002
2018-11-25 21:00:00,4088.69,4206.0,3701.0,3862.2,94503.750767,5963.401000000003,6350.850399999997,6728.521050000002
2018-11-26 21:00:00,3864.45,3940.0,3689.12,3875.21,67480.607212,5894.807250000003,6324.827199999996,6705.897100000002
2018-11-27 21:00:00,3875.63,4394.47,3874.27,4264.85,91983.567949,5838.206500000002,6304.927299999997,6684.891650000002
2018-11-28 21:00:00,4262.06,4450.38,4125.65,4295.84,73980.198669,5780.892500000003,6283.085699999996,6662.972300000003
2018-11-29 21:00:00,4295.72,4341.36,3943.0,4041.32,67758.446283,5717.172750000003,6259.889999999996,6639.862200000003
2018-11-30 21:00:00,4041.27,4299.99,3963.01,4190.02,44840.073481,5657.393250000003,6236.540099999996,6618.502300000004
2018-12-01 21:00:00,4190.98,4312.99,4103.04,4161.01,38912.15479,5597.580750000003,6211.333799999996,6597.657350000003
2018-12-02 21:00:00,4160.55,4179.0,3827.0,3884.01,49094.369163,5530.5435000000025,6182.837499999995,6576.870100000004
2018-12-03 21:00:00,3884.76,4085.0,3781.0,3951.64,48489.551613,5466.132250000003,6155.3538999999955,6555.429250000003
2018-12-04 21:00:00,3950.98,3970.0,3745.0,3769.84,44004.799448,5396.912500000003,6123.965899999995,6533.1110000000035
2018-12-05 21:00:00,3768.44,3899.99,3500.0,3508.75,68378.796943,5321.991250000003,6088.2922999999955,6508.019850000003
2018-12-06 21:00:00,3508.75,3549.99,3224.6,3403.55,95145.457442,5244.831750000003,6052.015599999996,6483.131400000004
2018-12-07 21:00:00,3403.57,3495.0,3222.0,3410.93,55365.949949,5171.492500000002,6016.276499999996,6460.300500000003
2018-12-08 21:00:00,3411.36,3658.0,3394.04,3545.37,45956.893296,5101.855000000002,5981.618099999997,6440.517600000004
2018-12-09 21:00:00,3548.49,3610.0,3370.11,3432.88,40989.244553,5028.378750000003,5943.946799999997,6419.806950000003
2018-12-10 21:00:00,3434.01,3480.0,3324.32,3380.39,35920.864154,4952.638500000003,5904.730599999997,6399.4239000000025
2018-12-11 21:00:00,3379.23,3492.0,3350.0,3445.0,33922.931286,4877.9140000000025,5866.550399999996,6379.979100000002
2018-12-12 21:00:00,3446.38,3460.0,3255.5,3302.06,40040.917013,4800.788250000003,5825.980399999997,6359.794450000003
2018-12-13 21:00:00,3302.06,3335.39,3177.0,3224.17,44492.983807,4719.246250000003,5791.222099999997,6340.4203000000025
2018-12-14 21:00:00,3225.19,3276.5,3156.26,3211.72,29796.041436,4637.814500000003,5758.179199999997,6319.172450000002
