time,close,high,low,open,Adj Close,Volume
10/12/2015,245.307999,247.453995,245.179001,246.875,245.307999,17388300
10/13/2015,249.507996,250.235992,243.757004,245.199997,249.507996,28198500
10/14/2015,251.988998,254.274994,248.903,249.492996,251.988998,27462600
10/15/2015,254.320007,255.962006,252.046005,252.106995,254.320007,25223500
10/16/2015,262.868988,266.13501,253.925995,254.296005,262.868988,35901500
10/17/2015,270.640015,273.578003,262.367004,262.747009,270.640015,43199600
10/18/2015,261.643005,271.667999,260.777008,270.907013,261.643005,22434300
10/19/2015,263.437012,264.820007,260.950989,261.860992,263.437012,25258800
10/20/2015,269.463013,270.834991,263.22699,263.571991,269.463013,30889800
10/21/2015,266.272003,270.769989,263.838989,269.306,266.272003,25637300
10/22/2015,274.02301,276.51001,266.13501,266.496002,274.02301,37808600
10/23/2015,276.496002,278.68399,273.542999,273.648987,276.496002,29442500
10/24/2015,281.653992,281.705994,276.503998,276.503998,281.653992,25942400
10/25/2015,283.679993,294.05899,281.445007,281.445007,283.679993,45717100
10/26/2015,285.299988,285.299988,280.51001,283.627991,285.299988,32108800
10/27/2015,293.787994,296.212006,285.007996,285.181,293.787994,46331800
10/28/2015,304.618011,306.330994,293.703003,293.703003,304.618011,50808100
10/29/2015,313.855011,318.170013,301.822998,304.324005,313.855011,64495900
10/30/2015,328.015015,334.169006,313.940002,313.942993,328.015015,78305000
10/31/2015,314.165985,332.777008,309.251007,328.511993,314.165985,48598100
11/1/2015,325.431,327.471985,311.881012,315.005005,325.431,37001100
11/2/2015,361.188995,365.359985,323.209015,325.941986,361.188995,101918000
11/3/2015,403.416992,417.899994,357.647003,361.872986,403.416992,206162000
11/4/2015,411.562988,495.562012,380.548004,403.664001,411.562988,263900000
11/5/2015,386.354004,447.561005,374.580994,408.076996,386.354004,151824992
11/6/2015,374.470001,395.835999,354.024994,388.046997,374.470001,122687000
11/7/2015,386.481995,390.585999,372.433014,374.269012,386.481995,56625100
11/8/2015,373.368011,389.894989,368.700012,384.278015,373.368011,51817600
11/9/2015,380.256989,385.278015,362.894989,374.324005,380.256989,68224400
11/10/2015,336.819,381.386993,329.108002,379.984009,336.819,95797904
11/11/2015,311.084015,340.584991,300.997009,339.820007,311.084015,107070000
11/12/2015,338.152008,345.080994,313.355988,314.07901,338.152008,78477800
11/13/2015,336.752991,340.914001,326.075012,338.497986,336.752991,52003000
11/14/2015,332.906006,338.181,329.970001,336.623993,332.906006,38612000
11/15/2015,320.165985,334.661987,317.48999,333.050995,320.165985,44213100
11/16/2015,330.751007,331.626007,315.904999,319.734985,330.751007,47980100
11/17/2015,335.093994,338.350006,329.614014,330.362,335.093994,51001600
11/18/2015,334.589996,336.531006,330.640015,334.592987,334.589996,43783800
11/19/2015,326.148987,335.334015,325.27301,334.678986,326.148987,45011100
11/20/2015,322.022003,326.472992,312.21701,326.411011,322.022003,53152900
11/21/2015,326.927002,328.158997,319.595001,322.09201,326.927002,28200500
11/22/2015,324.536011,327.01001,321.259003,326.975006,324.536011,23439400
11/23/2015,323.04599,325.118011,321.290009,324.350006,323.04599,27478900
11/24/2015,320.04599,323.058014,318.118011,323.014008,320.04599,29362600
11/25/2015,328.205994,329.134003,316.769989,320.045013,328.205994,41666900
11/26/2015,352.68399,366.756989,328.229004,328.303009,352.68399,106105000
11/27/2015,358.041992,363.588989,347.869995,351.860992,358.041992,55179100
11/28/2015,357.381012,359.536011,352.171997,357.140991,357.381012,36816600
11/29/2015,371.294006,371.938995,355.665985,357.471985,371.294006,40409300
11/30/2015,377.321014,382.363007,370.382996,371.437012,377.321014,71701600
12/1/2015,362.488007,378.931,356.562988,377.414001,362.488007,60452200
12/2/2015,359.187012,362.231995,349.464996,361.845001,359.187012,54160500
12/3/2015,361.04599,370.274994,357.411987,359.330994,361.04599,50714900
12/4/2015,363.183014,363.515991,355.756989,361.261993,363.183014,35784100
12/5/2015,388.949005,389.785004,363.229004,363.721008,388.949005,66282200
12/6/2015,388.78299,402.80899,387.088989,389.554993,388.78299,77762000
12/7/2015,395.536011,399.968994,385.411011,389.977997,395.536011,63455800
12/8/2015,415.562988,415.562988,389.950012,395.753998,415.562988,57801400
12/9/2015,417.562988,423.119995,406.290985,414.44101,417.562988,90917200
12/10/2015,415.479004,419.509003,411.548004,417.988007,415.479004,52138900
12/11/2015,451.937988,451.937988,415.281006,415.281006,451.937988,110944000
12/12/2015,434.997009,469.102997,410.740997,452.334991,434.997009,131969000
12/13/2015,433.755005,441.679993,426.268005,431.660004,433.755005,55050600
12/14/2015,444.182007,447.141998,430.455994,433.272003,444.182007,130496000
12/15/2015,465.321014,465.321014,443.877991,443.877991,465.321014,83121104
12/16/2015,454.93399,465.208008,443.851013,465.208008,454.93399,107944000
12/17/2015,456.078003,457.859985,448.858002,454.777008,456.078003,47978400
12/18/2015,463.615997,465.177002,454.940002,455.846985,463.615997,60220100
12/19/2015,462.321991,465.580994,456.765015,463.552002,462.321991,47892700
12/20/2015,442.684998,462.644989,434.338013,462.234009,442.684998,75409400
12/21/2015,438.639008,444.729004,427.312012,442.838013,438.639008,77639696
12/22/2015,436.571991,443.687988,435.515991,437.436005,436.571991,50840400
12/23/2015,442.401001,444.528992,436.618988,436.720001,442.401001,47161400
12/24/2015,454.984985,458.455994,443.076996,443.091003,454.984985,57157200
12/25/2015,455.653015,458.304993,452.075012,454.855011,455.653015,39078500
12/26/2015,417.273987,457.489014,405.76001,455.756012,417.273987,116166000
12/27/2015,422.822998,424.006989,408.882996,416.514008,422.822998,53591200
12/28/2015,422.278992,429.769012,418.480988,423.342987,422.278992,49638600
12/29/2015,432.983002,432.983002,420.627014,422.097992,432.983002,51596500
12/30/2015,426.619995,434.386993,422.084015,433.299988,426.619995,46889400
12/31/2015,430.566986,432.92099,418.734985,425.875,430.566986,45996600
1/1/2016,434.334015,436.246002,427.515015,430.721008,434.334015,36278900
1/2/2016,433.437988,436.062012,431.869995,434.622009,433.437988,30096600
1/3/2016,430.010986,433.743011,424.705994,433.578003,430.010986,39633800
1/4/2016,433.091003,434.516998,429.084015,430.061005,433.091003,38477500
1/5/2016,431.959991,434.182007,429.675995,433.069,431.959991,34522600
1/6/2016,429.105011,431.855988,426.341003,431.855988,429.105011,34042500
1/7/2016,458.048004,458.765991,429.076996,430.010986,458.048004,87562200
1/8/2016,453.230011,462.93399,447.937988,457.537994,453.230011,56993000
1/9/2016,447.610992,454.640015,446.889008,453.382996,447.610992,32278000
1/10/2016,447.990997,448.30899,440.351013,448.238007,447.990997,35995900
1/11/2016,448.428009,450.661987,443.855011,448.697998,448.428009,40450000
1/12/2016,435.690002,448.182007,435.690002,448.182007,435.690002,115607000
1/13/2016,432.371002,435.186005,424.442993,434.665009,432.371002,173888000
1/14/2016,430.306,433.324005,427.845001,432.287994,430.306,43945500
1/15/2016,364.330994,430.255005,364.330994,430.255005,364.330994,153351008
1/16/2016,387.536011,390.557007,354.914001,365.072998,387.536011,120352000
1/17/2016,382.299011,390.964996,380.09201,387.152008,382.299011,45319600
1/18/2016,387.167999,388.104004,376.665009,381.733002,387.167999,54403900
1/19/2016,380.148987,387.730011,378.971985,387.026001,380.148987,46819800
1/20/2016,420.230011,425.266998,376.598999,379.73999,420.230011,121720000
1/21/2016,410.261993,422.877014,406.299988,419.631989,410.261993,68338000
1/22/2016,382.492004,410.410004,375.282013,409.751007,382.492004,91546600
1/23/2016,387.490997,394.542999,381.980988,382.43399,387.490997,56247400
1/24/2016,402.971008,405.484985,387.51001,388.10199,402.971008,54824800
1/25/2016,391.726013,402.316986,388.553986,402.316986,391.726013,59062400
1/26/2016,392.153015,397.765991,390.575012,392.002014,392.153015,58147000
1/27/2016,394.971985,396.842987,391.782013,392.444,394.971985,47424400
1/28/2016,380.289001,395.502014,379.734985,395.145996,380.289001,59247900
1/29/2016,379.473999,384.378998,365.451996,380.108002,379.473999,86125296
1/30/2016,378.255005,380.916992,376.490997,378.86499,378.255005,30284400
1/31/2016,368.766998,380.346985,367.834991,378.292999,368.766998,37894300
2/1/2016,373.056,378.071991,367.957001,369.350006,373.056,51656700
2/2/2016,374.447998,375.882996,372.920013,372.920013,374.447998,40378700
2/3/2016,369.949005,374.950012,368.045013,374.645996,369.949005,45933400
2/4/2016,389.593994,391.608002,369.993011,370.174011,389.593994,69285504
2/5/2016,386.549011,391.093994,385.571991,388.89801,386.549011,43825000
2/6/2016,376.522003,386.631012,372.386993,386.588989,376.522003,49249300
2/7/2016,376.619995,380.871002,374.903015,376.514008,376.619995,37076300
2/8/2016,373.446991,379.878998,373.334015,376.756989,373.446991,47671100
2/9/2016,376.028992,377.246002,372.89801,373.423004,376.028992,55318500
2/10/2016,381.648987,385.483002,375.78299,376.145996,381.648987,85130896
2/11/2016,379.653992,383.130005,376.398987,382.114014,379.653992,74375600
2/12/2016,384.263,384.95401,379.600006,379.686005,384.263,67042800
2/13/2016,391.859985,391.859985,384.640991,384.640991,391.859985,61911700
2/14/2016,407.230011,407.230011,392.932007,392.932007,407.230011,74469800
2/15/2016,400.184998,410.381012,397.748993,407.567993,400.184998,74070496
2/16/2016,407.488007,408.945007,401.432007,401.432007,407.488007,73093104
2/17/2016,416.321991,421.166992,406.783997,407.656006,416.321991,83193600
2/18/2016,422.372986,425.996002,415.638,416.571991,422.372986,76752600
2/19/2016,420.785004,423.104004,417.604004,422.730011,420.785004,55711300
2/20/2016,437.164001,441.984009,421.601013,421.601013,437.164001,93992096
2/21/2016,438.798004,448.04599,429.076996,437.77301,438.798004,89820704
2/22/2016,437.747986,439.045013,432.916992,438.989014,437.747986,85385200
2/23/2016,420.735992,439.858002,417.821014,438.255005,420.735992,85244896
2/24/2016,424.954987,425.549988,413.907013,420.955994,424.954987,67743696
2/25/2016,424.544006,427.718994,420.415009,425.036987,424.544006,70798000
2/26/2016,432.152008,432.152008,421.619995,424.628998,432.152008,61486000
2/27/2016,432.519012,434.230988,428.102997,432.838989,432.519012,41893600
2/28/2016,433.503998,435.683014,423.820007,432.571014,433.503998,53033400
2/29/2016,437.696991,441.506989,431.692993,433.437988,437.696991,60694700
3/1/2016,435.122986,439.653015,432.319,437.916992,435.122986,74895800
3/2/2016,423.989014,435.916992,423.989014,435.131012,423.989014,74955296
3/3/2016,421.651001,425.372986,419.411011,423.911987,421.651001,100484000
3/4/2016,410.938995,425.178009,410.938995,421.835999,410.938995,90856096
3/5/2016,400.570007,411.256989,394.035004,410.781006,400.570007,135384992
3/6/2016,407.707001,411.907013,395.778015,400.524994,407.707001,91212496
3/7/2016,414.321014,415.916992,406.30899,407.756989,414.321014,85762400
3/8/2016,413.971985,416.243011,411.093994,414.464996,413.971985,70311696
3/9/2016,414.859985,416.032013,411.605988,413.894012,414.859985,70012304
3/10/2016,417.131012,417.511993,413.251007,414.743988,417.131012,81022896
3/11/2016,421.690002,423.925995,417.013,417.238007,421.690002,73969696
3/12/2016,411.623993,421.795013,410.093994,421.605011,411.623993,92712896
3/13/2016,414.065002,416.604004,411.641998,411.64801,414.065002,74322800
3/14/2016,416.437988,416.68399,414.200989,414.200989,416.437988,95259400
3/15/2016,416.829987,418.131012,414.984985,416.388,416.829987,66781700
3/16/2016,417.010986,417.686005,415.911987,416.888,417.010986,65185800
3/17/2016,420.621002,420.997009,417.889008,417.889008,420.621002,83528600
3/18/2016,409.548004,420.546997,406.136993,420.546997,409.548004,104940000
3/19/2016,410.444,410.984009,407.230011,409.265015,410.444,58423000
3/20/2016,413.755005,414.625,410.401001,410.401001,413.755005,45947900
3/21/2016,413.307007,413.417999,410.381012,413.417999,413.307007,61655400
3/22/2016,418.088989,418.375,412.531006,413.131989,418.088989,66813300
3/23/2016,418.040985,419.268005,417.364014,418.161011,418.040985,61444200
3/24/2016,416.394012,418.679993,415.485992,418.424011,416.394012,68346704
3/25/2016,417.177002,418.079987,415.558014,416.507996,417.177002,52560000
3/26/2016,417.945007,418.987,416.259003,417.36499,417.945007,44650400
3/27/2016,426.765015,428.796997,417.710999,418.140015,426.765015,71229400
3/28/2016,424.230988,426.856995,423.292999,426.548004,424.230988,68522800
3/29/2016,416.515991,426.203003,412.681,424.303986,416.515991,75411504
3/30/2016,414.81601,416.834015,412.496002,416.834015,414.81601,66034100
3/31/2016,416.729004,418.368988,415.256989,415.256989,416.729004,60215200
4/1/2016,417.959991,418.173004,415.830994,416.76001,417.959991,51235700
4/2/2016,420.872986,422.080994,418.421997,418.421997,420.872986,45681200
4/3/2016,420.903992,421.579987,419.696991,421.173004,420.903992,38053700
4/4/2016,421.444,422.342987,419.601013,421.299011,421.444,50634300
4/5/2016,424.029999,424.256989,420.614014,421.016998,424.029999,60718000
4/6/2016,423.412994,424.527008,422.729004,424.283997,423.412994,59091000
4/7/2016,422.744995,423.657013,420.518005,423.619995,422.744995,57858600
4/8/2016,420.348999,425.360992,419.63501,422.907013,420.348999,63454700
4/9/2016,419.411011,420.890991,416.515015,420.811005,419.411011,49792700
4/10/2016,421.563995,422.434998,419.256989,419.59201,421.563995,73478600
4/11/2016,422.483002,422.739014,420.53299,421.872009,422.483002,50747500
4/12/2016,425.190002,427.277008,422.842987,422.842987,425.190002,70728800
4/13/2016,423.734009,426.65799,422.915985,425.631989,423.734009,69060400
4/14/2016,424.282013,425.371002,423.013,423.934998,424.282013,45281000
4/15/2016,429.713013,429.928009,424.427002,424.427002,429.713013,54801500
4/16/2016,430.571991,432.625,428.984009,429.575012,430.571991,39392800
4/17/2016,427.398987,431.371002,426.07901,430.635986,427.398987,52125900
4/18/2016,428.591003,429.273987,427.085999,427.610992,428.591003,55670900
4/19/2016,435.509003,436.019989,428.104004,428.703003,435.509003,52810500
4/20/2016,441.389008,443.053986,434.406006,435.324005,441.389008,72890096
4/21/2016,449.424988,450.548004,440.951996,441.415985,449.424988,68204704
4/22/2016,445.737,449.809998,444.149994,449.687988,445.737,58804400
4/23/2016,450.282013,450.282013,444.330994,445.860992,450.282013,50485400
4/24/2016,458.554993,460.145996,448.928009,450.559998,458.554993,68198400
4/25/2016,461.425995,466.619995,453.59201,459.121002,461.425995,87091800
4/26/2016,466.088989,467.964996,461.621002,461.64801,466.088989,78971904
4/27/2016,444.687012,467.07901,444.134003,466.261993,444.687012,93564896
4/28/2016,449.010986,449.550995,436.649994,445.037994,449.010986,74064704
4/29/2016,455.096985,455.384003,446.016998,449.40799,455.096985,49258500
4/30/2016,448.317993,455.587006,447.696991,455.178009,448.317993,69322600
5/1/2016,451.875,452.479004,447.927002,448.484009,451.875,40660100
5/2/2016,444.669006,452.445007,441.776001,451.933014,444.669006,92127000
5/3/2016,450.303986,451.096985,442.617004,444.72699,450.303986,59366400
5/4/2016,446.721985,450.377991,445.630005,450.183014,446.721985,50407300
5/5/2016,447.976013,448.506012,445.882996,446.710999,447.976013,50440800
5/6/2016,459.602997,461.375,447.067993,447.941986,459.602997,72796800
5/7/2016,458.536011,460.674988,457.324005,459.639008,458.536011,38364500
5/8/2016,458.548004,459.416992,455.983002,458.428986,458.548004,40315000
5/9/2016,460.483002,462.480988,456.531006,458.205994,460.483002,55493100
5/10/2016,450.894989,461.928986,448.95401,460.518005,450.894989,58956100
5/11/2016,452.727997,454.575989,450.864014,450.864014,452.727997,50605200
5/12/2016,454.765991,454.949005,449.25,452.446991,454.765991,59849300
5/13/2016,455.670013,457.054993,453.453003,454.850006,455.670013,60845000
5/14/2016,455.67099,456.835999,454.786011,455.822998,455.67099,37209000
5/15/2016,457.567993,458.691986,455.459015,455.759003,457.567993,28514000
5/16/2016,454.162994,458.200012,452.945007,457.585999,454.162994,59171500
5/17/2016,453.78299,455.071991,453.605011,454.009003,453.78299,64100300
5/18/2016,454.618988,455.997986,453.299011,453.69101,454.618988,86850096
5/19/2016,438.714996,454.632996,438.714996,454.523987,438.714996,96027400
5/20/2016,442.675995,444.053986,437.389008,437.792999,442.675995,81987904
5/21/2016,443.187988,443.778015,441.705994,442.966003,443.187988,42762300
5/22/2016,439.322998,443.427002,439.035004,443.217987,439.322998,39657600
5/23/2016,444.154999,444.345001,438.822998,439.347992,444.154999,50582500
5/24/2016,445.980988,447.100006,443.929993,444.290985,445.980988,65783100
5/25/2016,449.598999,450.298004,446.062012,446.062012,449.598999,65231000
5/26/2016,453.384003,453.644012,447.895996,449.671997,453.384003,65203800
5/27/2016,473.463989,478.148987,453.520996,453.520996,473.463989,164780992
5/28/2016,530.039978,533.473022,472.699005,473.028992,530.039978,181199008
5/29/2016,526.232971,553.960022,512.179016,527.47699,526.232971,148736992
5/30/2016,533.864014,544.348999,522.963013,528.471008,533.864014,87958704
5/31/2016,531.385986,546.617981,520.661987,534.190979,531.385986,138450000
6/1/2016,536.919983,543.080017,525.635986,531.106995,536.919983,86061800
6/2/2016,537.971985,540.35199,533.078003,536.515015,537.971985,60378200
6/3/2016,569.19397,574.638,536.919983,537.682007,569.19397,122020000
6/4/2016,572.72699,590.132019,564.237976,569.705017,572.72699,94925296
6/5/2016,574.97699,582.807983,569.177979,573.307983,574.97699,68874096
6/6/2016,585.536987,586.469971,574.60199,574.60199,585.536987,72138896
6/7/2016,576.596985,590.258972,567.513977,585.445007,576.596985,107770000
6/8/2016,581.64502,582.838989,573.130005,577.166992,581.64502,80265800
6/9/2016,574.630005,582.203003,570.950989,582.203003,574.630005,71301000
6/10/2016,577.469971,579.127014,573.325012,575.836975,577.469971,66991900
6/11/2016,606.72699,607.116028,578.674011,578.674011,606.72699,82357000
6/12/2016,672.783997,684.843994,607.039001,609.684021,672.783997,277084992
6/13/2016,704.375977,716.004028,664.487,671.653992,704.375977,243295008
6/14/2016,685.559021,704.504028,662.804016,704.504028,685.559021,186694000
6/15/2016,694.468994,696.302979,672.560974,685.684998,694.468994,99223800
6/16/2016,766.307983,773.721985,696.52301,696.52301,766.307983,271633984
6/17/2016,748.908997,775.356018,716.55603,768.487,748.908997,363320992
6/18/2016,756.22699,777.98999,733.929016,748.755981,756.22699,252718000
6/19/2016,763.781006,766.620972,745.627991,756.687988,763.781006,136184992
6/20/2016,737.226013,764.083984,732.72699,763.927002,737.226013,174511008
6/21/2016,666.651978,735.882996,639.070007,735.882996,666.651978,309944000
6/22/2016,596.116028,678.669983,587.482971,665.914978,596.116028,266392992
6/23/2016,623.97699,629.327026,558.138977,597.442993,623.97699,253462000
6/24/2016,665.299011,681.72699,625.271973,625.575012,665.299011,224316992
6/25/2016,665.122986,691.731018,646.559021,665.281006,665.122986,126656000
6/26/2016,629.367004,665.97998,616.934021,665.93103,629.367004,109225000
6/27/2016,655.275024,655.275024,620.523987,629.348999,655.275024,122134000
6/28/2016,647.000977,659.247986,637.77301,658.10199,647.000977,138384992
6/29/2016,639.890015,644.682007,628.283997,644.122009,639.890015,142456000
6/30/2016,673.336975,675.403015,636.607971,640.591003,673.336975,138980000
7/1/2016,676.296021,686.153992,669.593994,672.515015,676.296021,134431008
7/2/2016,703.702026,703.702026,676.398987,676.734009,703.702026,112354000
7/3/2016,658.664001,704.968018,649.008972,704.968018,658.664001,129512000
7/4/2016,683.661987,683.661987,650.507996,658.804016,683.661987,92008400
7/5/2016,670.627014,683.491028,665.065979,683.208984,670.627014,130476000
7/6/2016,677.330994,681.89801,670.41803,670.41803,677.330994,134960992
7/7/2016,640.562012,682.432007,611.833984,678.090027,640.562012,258091008
7/8/2016,666.52301,666.70697,636.46698,640.687988,666.52301,141970000
7/9/2016,650.960022,666.383972,633.398987,666.383972,650.960022,180536000
7/10/2016,649.359985,652.294006,641.263977,650.598999,649.359985,102532000
7/11/2016,647.658997,659.629028,644.97998,648.484009,647.658997,107910000
7/12/2016,664.551025,675.258972,646.778992,648.28302,664.551025,138172992
7/13/2016,654.468018,668.700012,654.468018,664.796997,654.468018,131449000
7/14/2016,658.078003,662.901978,652.922974,652.922974,658.078003,98511400
7/15/2016,663.255005,667.077026,659.039978,659.171021,663.255005,81673104
7/16/2016,660.767029,666.460022,659.333984,663.781006,660.767029,50330200
7/17/2016,679.458984,682.36499,661.992981,661.992981,679.458984,74407904
7/18/2016,673.106018,681.554993,668.625,679.809021,673.106018,69465000
7/19/2016,672.864014,673.276978,667.632019,672.737976,672.864014,61203300
7/20/2016,665.684998,672.929016,663.359985,672.80603,665.684998,94636400
7/21/2016,665.012024,666.218994,660.414978,665.228027,665.012024,60491800
7/22/2016,650.619019,666.583008,646.721985,664.921997,650.619019,134169000
7/23/2016,655.55603,656.366028,648.523987,650.726013,655.55603,69532200
7/24/2016,661.284973,663.109985,652.79303,655.409973,661.284973,118184000
7/25/2016,654.096985,661.828003,653.39502,661.263,654.096985,78176496
7/26/2016,651.783997,656.224976,645.879028,654.226013,651.783997,225135008
7/27/2016,654.35199,657.455994,648.447021,651.627014,654.35199,147460992
7/28/2016,655.034973,657.594971,654.492004,654.492004,655.034973,86428400
7/29/2016,656.992004,657.796021,654.786011,655.111023,656.992004,60703500
7/30/2016,655.046997,658.223022,654.208984,657.012024,655.046997,38456100
7/31/2016,624.68103,655.284973,624.36499,655.099976,624.68103,110818000
8/1/2016,606.271973,626.119019,605.883972,624.60199,606.271973,121887000
8/2/2016,547.465027,612.848022,531.333984,606.396973,547.465027,330932992
8/3/2016,566.35498,573.359985,541.546997,548.656006,566.35498,207982000
8/4/2016,578.289001,579.495972,565.776978,566.328979,578.289001,125292000
8/5/2016,575.04303,578.281006,569.981995,578.281006,575.04303,66127900
8/6/2016,587.778015,588.395996,569.468994,575.030029,587.778015,80797296
8/7/2016,592.690002,597.513,586.815979,587.770996,592.690002,82398400
8/8/2016,591.054016,592.994019,588.046997,592.736023,591.054016,61194100
8/9/2016,587.801025,591.091003,584.79303,591.038025,587.801025,92228096
8/10/2016,592.103027,599.984009,586.370972,587.64801,592.103027,102905000
8/11/2016,589.119995,597.541992,589.119995,592.124023,589.119995,74514400
8/12/2016,587.559021,589.909973,583.810974,588.797974,587.559021,69218000
8/13/2016,585.588013,589.773987,584.979004,587.356995,585.588013,43563000
8/14/2016,570.473022,585.666016,564.781006,585.588989,570.473022,60851100
8/15/2016,567.23999,573.580017,563.23999,570.494019,567.23999,57262300
8/16/2016,577.439026,581.737976,566.716003,567.242981,577.439026,58405200
8/17/2016,573.216003,580.893982,571.429993,577.760986,573.216003,54443000
8/18/2016,574.317993,577.791992,573.429993,573.70697,574.317993,59896600
8/19/2016,575.630005,578.237976,574.182007,574.338989,575.630005,50631600
8/20/2016,581.697021,582.817993,575.45697,576.083984,581.697021,45301400
8/21/2016,581.307983,584.15802,580.218018,581.939026,581.307983,38299400
8/22/2016,586.752991,588.447998,580.593994,581.310974,586.752991,72844000
8/23/2016,583.414978,589.473999,581.633972,586.770996,583.414978,85349200
8/24/2016,580.182007,583.590027,579.85498,583.411987,580.182007,56328200
8/25/2016,577.760986,580.450989,575.166992,580.179993,577.760986,136130000
8/26/2016,579.651001,580.622986,576.857971,577.752991,579.651001,48856800
8/27/2016,569.947021,579.844971,568.630005,579.452026,569.947021,59698300
8/28/2016,573.911987,574.038025,569.73999,569.830017,573.911987,86301600
8/29/2016,574.106995,576.278015,573.465027,574.070984,574.106995,110398000
8/30/2016,577.502991,578.356995,574.114014,574.114014,577.502991,70342400
8/31/2016,575.471985,577.861023,573.642029,577.591003,575.471985,75840896
9/1/2016,572.302979,576.310974,571.814026,575.546021,572.302979,76923400
9/2/2016,575.536987,575.643005,570.810974,572.409973,575.536987,79910800
9/3/2016,598.211975,599.5,574.05603,575.554993,598.211975,159014000
9/4/2016,608.633972,611.836975,596.848022,598.590027,608.633972,97942896
9/5/2016,606.590027,609.054993,602.242004,608.98999,606.590027,82446800
9/6/2016,610.435974,610.830017,605.091003,606.505981,610.435974,78529104
9/7/2016,614.544006,614.544983,608.513,610.572998,614.544006,75032400
9/8/2016,626.315979,628.77002,613.843994,614.63501,626.315979,86713000
9/9/2016,622.861023,626.830017,620.263,626.35199,622.861023,64550200
9/10/2016,623.508972,625.094971,622.39502,622.927002,623.508972,45016800
9/11/2016,606.718994,628.817993,600.505981,623.424011,606.718994,73610800
9/12/2016,608.242981,608.458984,605.411011,607.005005,608.242981,72812304
9/13/2016,609.241028,611.192993,606.924988,608.025024,609.241028,86920600
9/14/2016,610.684021,611.952026,608.409973,608.841003,610.684021,47877700
9/15/2016,607.155029,611.085999,607.155029,610.588013,607.155029,59464600
9/16/2016,606.973022,609.260986,606.734985,607.245972,606.973022,64963400
9/17/2016,605.984009,607.859985,605.192017,607.218018,605.984009,37140300
9/18/2016,609.874023,610.15802,605.856018,606.28302,609.874023,48679400
9/19/2016,609.22699,610.932007,608.27002,609.870972,609.22699,54796400
9/20/2016,608.312012,609.525024,607.937988,609.254028,608.312012,72710896
9/21/2016,597.148987,603.588013,595.882996,603.588013,597.148987,82776200
9/22/2016,596.297974,598.487,596.213013,597.278992,596.297974,67085300
9/23/2016,602.84198,603.205017,595.786011,596.198975,602.84198,51067000
9/24/2016,602.625,604.580017,602.044983,602.960999,602.625,35359500
9/25/2016,600.825989,603.380981,599.710999,602.749023,600.825989,33977800
9/26/2016,608.04303,608.143005,600.348999,600.807007,608.04303,59153800
9/27/2016,606.166016,608.247986,604.109985,608.021973,606.166016,49422400
9/28/2016,604.728027,606.590027,604.606995,606.242981,604.728027,48722600
9/29/2016,605.692993,606.823975,604.848022,605.018982,605.692993,55658600
9/30/2016,609.734985,609.734985,604.142029,605.715027,609.734985,56122400
10/1/2016,613.982971,615.237,609.929016,609.929016,613.982971,56357000
10/2/2016,610.892029,614.005005,609.682007,613.947998,610.892029,39249800
10/3/2016,612.132996,612.567993,610.455017,610.968018,612.132996,46798300
10/4/2016,610.203979,612.054016,609.479004,612.052002,610.203979,49801600
10/5/2016,612.510986,613.814026,609.617004,610.218018,612.510986,68077504
10/6/2016,613.020996,613.81897,611.468994,612.469971,613.020996,56812100
10/7/2016,617.120972,617.911987,611.820984,612.607971,617.120972,64071400
10/8/2016,619.107971,619.848999,617.341003,617.341003,619.107971,42345900
10/9/2016,616.752014,619.197998,616.606995,619.171997,616.752014,39243400
10/10/2016,618.994019,621.317993,616.197021,616.822021,618.994019,67481104
10/11/2016,641.072021,642.080017,618.5,619.237976,641.072021,103590000
10/12/2016,636.192017,641.336975,635.965027,640.870972,636.192017,92370200
10/13/2016,636.786011,638.833008,635.028992,636.030029,636.786011,61620700
10/14/2016,640.377991,641.284973,637.007996,637.007996,640.377991,58144600
10/15/2016,638.645996,642.10199,637.390015,640.310974,638.645996,39035400
10/16/2016,641.630981,642.89801,638.901001,639.083008,641.630981,40298100
10/17/2016,639.192993,642.328003,638.663025,641.817993,639.192993,58063600
10/18/2016,637.960022,640.736023,635.995972,639.411011,637.960022,65546700
10/19/2016,630.52002,638.874023,628.013,638.133972,630.52002,69381696
10/20/2016,630.856995,631.916992,628.257996,630.663025,630.856995,56957300
10/21/2016,632.828003,634.093994,630.69397,630.825012,632.828003,55951000
10/22/2016,657.294006,658.197021,632.849976,633.135986,657.294006,78556496
10/23/2016,657.070984,661.129028,653.885986,657.620972,657.070984,54474600
10/24/2016,653.760986,657.252014,652.594971,657.161011,653.760986,62218200
10/25/2016,657.588013,664.424011,653.697998,654.002014,657.588013,90378800
10/26/2016,678.304016,679.728027,657.677979,657.677979,678.304016,88877104
10/27/2016,688.312988,688.593994,678.039978,678.213989,688.312988,96105296
10/28/2016,689.651001,690.44397,684.161987,688,689.651001,81145504
10/29/2016,714.479004,720.401978,690.052002,690.289001,714.479004,134760992
10/30/2016,701.864014,714.117981,696.474976,714.117981,701.864014,100665000
10/31/2016,700.971985,709.289001,691.682007,702.640015,700.971985,97064400
11/1/2016,729.79303,736.452026,701.336975,701.336975,729.79303,130527000
11/2/2016,740.828979,740.828979,722.348999,730.065979,740.828979,84865200
11/3/2016,688.700012,745.77301,678.156006,742.346008,688.700012,172808000
