time,close
8/18/2016,573.71
8/19/2016,574.34
8/20/2016,576.08
8/21/2016,581.94
8/22/2016,581.31
8/23/2016,586.77
8/24/2016,583.41
8/25/2016,580.18
8/26/2016,577.75
8/27/2016,579.45
8/28/2016,569.83
8/29/2016,574.07
8/30/2016,574.11
8/31/2016,577.59
9/1/2016,575.55
9/2/2016,572.41
9/3/2016,575.55
9/4/2016,598.59
9/5/2016,608.99
9/6/2016,606.51
9/7/2016,610.57
9/8/2016,614.64
9/9/2016,626.35
9/10/2016,622.93
9/11/2016,623.42
9/12/2016,607.01
9/13/2016,608.03
9/14/2016,608.84
9/15/2016,610.59
9/16/2016,607.25
9/17/2016,607.22
9/18/2016,606.28
9/19/2016,609.87
9/20/2016,609.25
9/21/2016,603.59
9/22/2016,597.28
9/23/2016,596.20
9/24/2016,602.96
9/25/2016,602.75
9/26/2016,600.81
9/27/2016,608.02
9/28/2016,606.24
9/29/2016,605.02
9/30/2016,605.72
10/1/2016,609.93
10/2/2016,613.95
10/3/2016,610.97
10/4/2016,612.05
10/5/2016,610.22
10/6/2016,612.47
10/7/2016,612.61
10/8/2016,617.34
10/9/2016,619.17
10/10/2016,616.82
10/11/2016,619.24
10/12/2016,640.87
10/13/2016,636.03
10/14/2016,637.01
10/15/2016,640.31
10/16/2016,639.08
10/17/2016,641.82
10/18/2016,639.41
10/19/2016,638.13
10/20/2016,630.66
10/21/2016,630.83
10/22/2016,633.14
10/23/2016,657.62
10/24/2016,657.16
10/25/2016,654.00
10/26/2016,657.68
10/27/2016,678.21
10/28/2016,688.00
10/29/2016,690.29
10/30/2016,714.12
10/31/2016,702.64
11/1/2016,701.34
11/2/2016,730.07
11/3/2016,742.35
11/4/2016,689.12
11/5/2016,703.53
