date,duno,open,max,min,close,vol
2014.08.12,00:00,24626.00,24737.00,24524.00,24659.00,8713
2014.08.13,00:00,24703.00,25042.00,24604.00,25027.00,9572
2014.08.14,00:00,24985.00,24986.00,24708.00,24885.00,9741
2014.08.15,00:00,24903.00,25008.00,24858.00,24882.00,9077
2014.08.18,00:00,24905.00,24984.00,24735.00,24981.00,9036
2014.08.19,00:00,24994.00,25217.00,24899.00,25163.00,9128
2014.08.20,00:00,25128.00,25192.00,25055.00,25169.00,7821
2014.08.21,00:00,25140.00,25153.00,24910.00,25021.00,9094
2014.08.22,00:00,25044.00,25148.00,24994.00,24999.00,8542
2014.08.25,00:00,25016.00,25254.00,24912.00,25194.00,7860
2014.08.26,00:00,25102.00,25166.00,25064.00,25127.00,7271
2014.08.27,00:00,25131.00,25175.00,24854.00,24950.00,7395
2014.08.28,00:00,24947.00,25039.00,24597.00,24631.00,10232
2014.08.29,00:00,24681.00,24811.00,24631.00,24670.00,8455
2014.09.01,00:00,24668.00,24905.00,24652.00,24765.00,7317
2014.09.02,00:00,24724.00,24833.00,24588.00,24735.00,8945
2014.09.03,00:00,24755.00,25429.00,24697.00,25386.00,10546
2014.09.04,00:00,25257.00,25402.00,25213.00,25364.00,9563
2014.09.05,00:00,25290.00,25316.00,25152.00,25214.00,10056
2014.09.08,00:00,25267.00,25286.00,25042.00,25205.00,6727
2014.09.10,00:00,25006.00,25006.00,24647.00,24648.00,9839
2014.09.11,00:00,24699.00,24760.00,24578.00,24638.00,9290
2014.09.12,00:00,24647.00,24705.00,24466.00,24534.00,8616
2014.09.15,00:00,24449.00,24490.00,24284.00,24373.00,8949
2014.09.16,00:00,24342.00,24428.00,24142.00,24229.00,6747
2014.09.17,00:00,24432.00,24484.00,24359.00,24374.00,9102
2014.09.18,00:00,24325.00,24326.00,24074.00,24234.00,10247
2014.09.19,00:00,24293.00,24416.00,24122.00,24176.00,10293
2014.09.22,00:00,24060.00,24060.00,23874.00,23874.00,9312
2014.09.23,00:00,23849.00,24001.00,23709.00,23798.00,10012
2014.09.24,00:00,23790.00,23986.00,23771.00,23876.00,9509
2014.09.25,00:00,24026.00,24041.00,23554.00,23565.00,10574
2014.09.26,00:00,23541.00,23704.00,23541.00,23672.00,9026
2014.09.29,00:00,23294.00,23416.00,23008.00,23063.00,10244
2014.09.30,00:00,23064.00,23195.00,22852.00,22902.00,10883
2014.10.03,00:00,22645.00,23155.00,22563.00,22904.00,11260
2014.10.06,00:00,23025.00,23457.00,22930.00,23316.00,10249
2014.10.07,00:00,23287.00,23528.00,23208.00,23319.00,10569
2014.10.08,00:00,23255.00,23387.00,23176.00,23181.00,10632
2014.10.09,00:00,23458.00,23577.00,23337.00,23364.00,10662
2014.10.10,00:00,23162.00,23245.00,22804.00,22844.00,11652
2014.10.13,00:00,22894.00,23311.00,22857.00,23236.00,11663
2014.10.14,00:00,23071.00,23435.00,22860.00,23032.00,13906
2014.10.15,00:00,23092.00,23256.00,22805.00,22889.00,13299
2014.10.16,00:00,22917.00,23051.00,22577.00,22810.00,15604
2014.10.17,00:00,22963.00,23208.00,22880.00,23204.00,13145
2014.10.20,00:00,23273.00,23318.00,23002.00,23082.00,11937
2014.10.21,00:00,23081.00,23265.00,22928.00,23253.00,13358
2014.10.22,00:00,23295.00,23486.00,23195.00,23354.00,11054
2014.10.23,00:00,23271.00,23441.00,23234.00,23437.00,10588
2014.10.24,00:00,23327.00,23389.00,23089.00,23380.00,11470
2014.10.27,00:00,23252.00,23273.00,22968.00,23126.00,10571
2014.10.28,00:00,23150.00,23610.00,23150.00,23595.00,10620
2014.10.29,00:00,23651.00,23885.00,23651.00,23868.00,9986
2014.10.30,00:00,23838.00,23862.00,23559.00,23647.00,10676
2014.10.31,00:00,23835.00,24060.00,23817.00,24023.00,11066
2014.11.03,00:00,24002.00,24077.00,23771.00,23777.00,8759
2014.11.04,00:00,23760.00,24020.00,23728.00,23764.00,10036
2014.11.05,00:00,23787.00,23866.00,23576.00,23666.00,9801
2014.11.06,00:00,23713.00,23776.00,23593.00,23658.00,10497
2014.11.07,00:00,23640.00,23838.00,23378.00,23491.00,11973
2014.11.10,00:00,24091.00,24198.00,23665.00,23767.00,10388
2014.11.11,00:00,23743.00,23927.00,23719.00,23739.00,9560
2014.11.12,00:00,23800.00,24025.00,23763.00,23857.00,9436
2014.11.13,00:00,23819.00,24105.00,23819.00,24007.00,9778
2014.11.14,00:00,23974.00,24279.00,23957.00,24260.00,10024
2014.11.17,00:00,24254.00,24349.00,23736.00,23821.00,11907
2014.11.18,00:00,23838.00,23869.00,23406.00,23483.00,10708
2014.11.19,00:00,23471.00,23547.00,23300.00,23308.00,9409
2014.11.20,00:00,23331.00,23442.00,23215.00,23300.00,9001
2014.11.21,00:00,23314.00,23996.00,23273.00,23922.00,11211
2014.11.24,00:00,23910.00,23995.00,23844.00,23906.00,9698
2014.11.25,00:00,23835.00,23948.00,23819.00,23881.00,8558
2014.11.26,00:00,23857.00,24198.00,23818.00,24178.00,9432
2014.11.27,00:00,24185.00,24253.00,23968.00,24033.00,8022
2014.11.28,00:00,23999.00,24135.00,23893.00,23945.00,10145
2014.12.01,00:00,23797.00,23815.00,23198.00,23253.00,10976
2014.12.02,00:00,23307.00,23813.00,23263.00,23724.00,12033
2014.12.03,00:00,23746.00,23949.00,23342.00,23517.00,12780
2014.12.04,00:00,23481.00,23996.00,23412.00,23832.00,13750
2014.12.05,00:00,23922.00,24215.00,23760.00,24106.00,13864
2014.12.08,00:00,24082.00,24205.00,23974.00,23993.00,11448
2014.12.09,00:00,23932.00,23932.00,23261.00,23316.00,14164
2014.12.10,00:00,23302.00,23665.00,23302.00,23321.00,13386
2014.12.11,00:00,23231.00,23398.00,23119.00,23357.00,13695
2014.12.12,00:00,23258.00,23420.00,23059.00,23079.00,11716
2014.12.15,00:00,22976.00,23072.00,22817.00,22824.00,10686
2014.12.16,00:00,22801.00,22909.00,22412.00,22562.00,13451
2014.12.17,00:00,22627.00,22707.00,22504.00,22663.00,12132
2014.12.18,00:00,22866.00,23054.00,22712.00,23022.00,11972
2014.12.19,00:00,23100.00,23200.00,23024.00,23155.00,10927
2014.12.22,00:00,23225.00,23502.00,23225.00,23429.00,11088
2014.12.23,00:00,23457.00,23503.00,23283.00,23353.00,9391
2014.12.24,00:00,23377.00,23455.00,23333.00,23387.00,3860
2014.12.29,00:00,23756.00,23928.00,23735.00,23824.00,8706
2014.12.30,00:00,23849.00,23893.00,23386.00,23418.00,13853
2014.12.31,00:00,23438.00,23634.00,23434.00,23614.00,5510
2015.01.02,00:00,23637.00,23831.00,23596.00,23656.00,8690
2015.01.05,00:00,23578.00,24013.00,23506.00,23513.00,16772
2015.01.06,00:00,23492.00,23563.00,23265.00,23366.00,20073
2015.01.07,00:00,23333.00,23786.00,23283.00,23728.00,20426
2015.01.08,00:00,23813.00,23990.00,23705.00,23987.00,17354
2015.01.09,00:00,24080.00,24181.00,23840.00,23932.00,21680
2015.01.12,00:00,24014.00,24116.00,23892.00,23955.00,18941
2015.01.13,00:00,23925.00,24394.00,23903.00,24383.00,18409
2015.01.14,00:00,24273.00,24328.00,23994.00,24062.00,20629
2015.01.15,00:00,24173.00,24456.00,24084.00,24360.00,20493
2015.01.16,00:00,24252.00,24274.00,23943.00,24051.00,18938
2015.01.19,00:00,24085.00,24107.00,23581.00,23764.00,22278
2015.01.20,00:00,23765.00,24078.00,23696.00,23960.00,21262
2015.01.21,00:00,24004.00,24413.00,23946.00,24382.00,21704
2015.01.22,00:00,24412.00,24725.00,24382.00,24685.00,19278
2015.01.23,00:00,24784.00,24977.00,24744.00,24895.00,17761
2015.01.26,00:00,24834.00,24945.00,24750.00,24935.00,15995
2015.01.27,00:00,24987.00,25015.00,24600.00,24604.00,18770
2015.01.28,00:00,24758.00,24993.00,24707.00,24727.00,18708
2015.01.29,00:00,24639.00,24730.00,24497.00,24527.00,18069
2015.01.30,00:00,24718.00,24739.00,24419.00,24432.00,18381
2015.02.02,00:00,24352.00,24540.00,24319.00,24471.00,15930
2015.02.03,00:00,24541.00,24662.00,24280.00,24657.00,17620
2015.02.04,00:00,24751.00,25148.00,24609.00,25058.00,16979
2015.02.05,00:00,24979.00,25159.00,24621.00,24839.00,19270
2015.02.06,00:00,24822.00,24850.00,24567.00,24687.00,15940
2015.02.09,00:00,24491.00,24677.00,24424.00,24484.00,18553
2015.02.10,00:00,24451.00,24609.00,24387.00,24486.00,16092
2015.02.11,00:00,24531.00,24563.00,24234.00,24283.00,15793
2015.02.12,00:00,24333.00,24546.00,24241.00,24506.00,15455
2015.02.13,00:00,24515.00,24764.00,24507.00,24745.00,14595
2015.02.16,00:00,24733.00,24786.00,24693.00,24739.00,8112
2015.02.17,00:00,24661.00,24878.00,24646.00,24786.00,10699
2015.02.18,00:00,24807.00,24874.00,24804.00,24823.00,2693
2015.02.23,00:00,24963.00,24963.00,24616.00,24693.00,9683
2015.02.24,00:00,24762.00,24815.00,24664.00,24813.00,7728
2015.02.25,00:00,24836.00,24893.00,24677.00,24760.00,13143
2015.02.26,00:00,24784.00,25020.00,24711.00,24908.00,14629
2015.02.27,00:00,24824.00,25098.00,24795.00,24869.00,13599
2015.03.02,00:00,24972.00,25027.00,24642.00,24881.00,13600
2015.03.03,00:00,24910.00,24930.00,24610.00,24635.00,13850
2015.03.04,00:00,24533.00,24698.00,24288.00,24323.00,14630
2015.03.05,00:00,24247.00,24353.00,24086.00,24169.00,16741
2015.03.06,00:00,24162.00,24246.00,24011.00,24018.00,12666
2015.03.09,00:00,23953.00,24195.00,23909.00,24102.00,15072
2015.03.10,00:00,24079.00,24141.00,23687.00,23705.00,15203
2015.03.11,00:00,23729.00,23881.00,23604.00,23674.00,14861
2015.03.12,00:00,23657.00,23871.00,23643.00,23832.00,14454
2015.03.13,00:00,23788.00,23904.00,23682.00,23697.00,12170
2015.03.16,00:00,23758.00,24078.00,23693.00,24073.00,11903
2015.03.17,00:00,24007.00,24064.00,23772.00,23888.00,13430
2015.03.18,00:00,23947.00,24241.00,23930.00,24098.00,13825
2015.03.19,00:00,24219.00,24527.00,24219.00,24427.00,13972
2015.03.20,00:00,24432.00,24533.00,24362.00,24527.00,12756
2015.03.23,00:00,24491.00,24563.00,24416.00,24450.00,12264
2015.03.24,00:00,24453.00,24486.00,24295.00,24470.00,13049
2015.03.25,00:00,24438.00,24642.00,24404.00,24502.00,13353
2015.03.26,00:00,24370.00,24616.00,24370.00,24470.00,14824
2015.03.27,00:00,24491.00,24695.00,24437.00,24640.00,12524
2015.03.30,00:00,24669.00,25010.00,24669.00,24988.00,14517
2015.03.31,00:00,24956.00,25018.00,24865.00,24954.00,14724
2015.04.01,00:00,24836.00,25206.00,24829.00,25183.00,14873
2015.04.02,00:00,25198.00,25385.00,25123.00,25354.00,14554
2015.04.08,00:00,25584.00,26945.00,25577.00,26789.00,21638
2015.04.09,00:00,26717.00,27979.00,26716.00,27558.00,29000
2015.04.10,00:00,27596.00,27603.00,26867.00,27400.00,24462
2015.04.13,00:00,27377.00,28206.00,27183.00,28029.00,25088
2015.04.14,00:00,27749.00,27917.00,27470.00,27593.00,24357
2015.04.15,00:00,27669.00,27853.00,27455.00,27611.00,24053
2015.04.16,00:00,27654.00,27840.00,27470.00,27695.00,20781
2015.04.17,00:00,27794.00,27990.00,26935.00,26975.00,28082
2015.04.20,00:00,27615.00,27929.00,27019.00,27307.00,26585
2015.04.21,00:00,27462.00,28035.00,27419.00,27969.00,23770
2015.04.22,00:00,27921.00,28088.00,27702.00,27995.00,24816
2015.04.23,00:00,28106.00,28208.00,27739.00,27840.00,24050
2015.04.24,00:00,27911.00,28183.00,27578.00,28143.00,24898
2015.04.27,00:00,28126.00,28618.00,28092.00,28468.00,11968
2015.04.28,00:00,28395.00,28508.00,28230.00,28479.00,17908
2015.04.29,00:00,28445.00,28468.00,28187.00,28312.00,19720
2015.04.30,00:00,28216.00,28339.00,27984.00,28117.00,22091
2015.05.04,00:00,28126.00,28392.00,28001.00,28289.00,18052
2015.05.05,00:00,28303.00,28346.00,27554.00,27696.00,23446
2015.05.06,00:00,27674.00,28076.00,27548.00,27574.00,23611
2015.05.07,00:00,27526.00,27610.00,27037.00,27317.00,24276
2015.05.08,00:00,27375.00,27788.00,27333.00,27788.00,22362
2015.05.11,00:00,27832.00,27845.00,27536.00,27718.00,19746
2015.05.12,00:00,27677.00,27688.00,27213.00,27313.00,20463
2015.05.13,00:00,27443.00,27531.00,27106.00,27244.00,20295
2015.05.14,00:00,27309.00,27401.00,27164.00,27376.00,18764
2015.05.15,00:00,27400.00,27987.00,27304.00,27878.00,22359
2015.05.18,00:00,27818.00,27829.00,27409.00,27578.00,19553
2015.05.19,00:00,27590.00,27757.00,27474.00,27713.00,18417
2015.05.20,00:00,27767.00,27768.00,27464.00,27551.00,17741
2015.05.21,00:00,27499.00,27658.00,27378.00,27651.00,18249
2015.05.22,00:00,27652.00,28285.00,27652.00,28201.00,20026
2015.05.26,00:00,28385.00,28551.00,28233.00,28273.00,24323
2015.05.27,00:00,28277.00,28372.00,27959.00,28068.00,20079
2015.05.28,00:00,28092.00,28137.00,27232.00,27453.00,30205
2015.05.29,00:00,27470.00,27621.00,27264.00,27393.00,26855
2015.06.01,00:00,27369.00,27851.00,27301.00,27474.00,25184
2015.06.02,00:00,27469.00,27665.00,27378.00,27532.00,21767
2015.06.03,00:00,27544.00,27811.00,27456.00,27772.00,24502
2015.06.04,00:00,27591.00,27898.00,26876.00,27560.00,33578
2015.06.05,00:00,27537.00,27663.00,27123.00,27217.00,29521
2015.06.08,00:00,27169.00,27451.00,27052.00,27315.00,24678
2015.06.09,00:00,27271.00,27342.00,26889.00,26977.00,27764
2015.06.10,00:00,26949.00,27114.00,26524.00,26813.00,26097
2015.06.11,00:00,26853.00,27159.00,26812.00,27061.00,21234
2015.06.12,00:00,27071.00,27408.00,26978.00,27263.00,21307
2015.06.15,00:00,27086.00,27119.00,26674.00,26705.00,20434
2015.06.16,00:00,26749.00,26883.00,26408.00,26589.00,24740
2015.06.17,00:00,26586.00,26928.00,26540.00,26700.00,24863
2015.06.18,00:00,26699.00,26929.00,26572.00,26864.00,24841
2015.06.19,00:00,26873.00,27014.00,26703.00,26879.00,26625
2015.06.22,00:00,26889.00,27201.00,26818.00,27193.00,12584
2015.06.23,00:00,27124.00,27429.00,26995.00,27371.00,29214
2015.06.24,00:00,27292.00,27467.00,27221.00,27392.00,22664
2015.06.25,00:00,27256.00,27322.00,27100.00,27113.00,21278
2015.06.26,00:00,27089.00,27089.00,26484.00,26681.00,30905
2015.06.29,00:00,26594.00,26654.00,25571.00,25897.00,36109
2015.06.30,00:00,25908.00,26507.00,25876.00,26116.00,31830
2015.07.02,00:00,26269.00,26451.00,26128.00,26330.00,26314
2015.07.03,00:00,26354.00,26432.00,25895.00,25980.00,30656
2015.07.06,00:00,25982.00,26348.00,24729.00,25422.00,39627
2015.07.07,00:00,25443.00,25464.00,24175.00,24242.00,36498
2015.07.08,00:00,24403.00,24484.00,22707.00,23587.00,44469
2015.07.09,00:00,23393.00,24690.00,23253.00,24463.00,33873
2015.07.10,00:00,24460.00,25044.00,24428.00,24906.00,32492
2015.07.13,00:00,24868.00,25275.00,24561.00,25209.00,33501
2015.07.14,00:00,25218.00,25220.00,24883.00,25132.00,29058
2015.07.15,00:00,25157.00,25220.00,24854.00,25043.00,27302
2015.07.16,00:00,25094.00,25216.00,24843.00,25215.00,26878
2015.07.17,00:00,25207.00,25521.00,25168.00,25450.00,23849
2015.07.20,00:00,25570.00,25576.00,25299.00,25408.00,23060
2015.07.21,00:00,25407.00,25654.00,25323.00,25477.00,21457
2015.07.22,00:00,25400.00,25426.00,25170.00,25214.00,20700
2015.07.23,00:00,25307.00,25530.00,25279.00,25295.00,18677
2015.07.24,00:00,25290.00,25298.00,24960.00,24985.00,21159
2015.07.27,00:00,24902.00,24930.00,24025.00,24329.00,28655
2015.07.28,00:00,24339.00,24996.00,24176.00,24554.00,33305
2015.07.29,00:00,24615.00,24768.00,24456.00,24768.00,24888
2015.07.30,00:00,24812.00,24890.00,24422.00,24501.00,25681
2015.07.31,00:00,24577.00,24758.00,24462.00,24709.00,22470
2015.08.03,00:00,24598.00,24602.00,24169.00,24300.00,22639
2015.08.04,00:00,24271.00,24533.00,24206.00,24410.00,20616
2015.08.05,00:00,24381.00,24669.00,24350.00,24643.00,17188
2015.08.06,00:00,24601.00,24606.00,24220.00,24242.00,18661
2015.08.07,00:00,24203.00,24645.00,24201.00,24402.00,18896
2015.08.10,00:00,24414.00,24653.00,24042.00,24642.00,21007
2015.08.11,00:00,24679.00,24874.00,24223.00,24252.00,22605
2015.08.12,00:00,24336.00,24341.00,23672.00,23680.00,26184
2015.08.13,00:00,23871.00,24146.00,23795.00,24024.00,21584
2015.08.14,00:00,24001.00,24142.00,23926.00,24003.00,16395
2015.08.17,00:00,24035.00,24037.00,23683.00,23816.00,19014
2015.08.18,00:00,23918.00,24011.00,23412.00,23500.00,23472
2015.08.19,00:00,23520.00,23544.00,22829.00,22831.00,26210
2015.08.20,00:00,22860.00,22994.00,22442.00,22468.00,27489
2015.08.21,00:00,22335.00,22522.00,22024.00,22064.00,31268
2015.08.24,00:00,21670.00,21695.00,20085.00,20695.00,40851
2015.08.25,00:00,20820.00,22439.00,20812.00,21998.00,44816
2015.08.26,00:00,21536.00,21702.00,20972.00,21016.00,40759
2015.08.27,00:00,21621.00,22112.00,21387.00,22074.00,33380
2015.08.28,00:00,22230.00,22230.00,21477.00,21679.00,30538
2015.08.31,00:00,21554.00,21712.00,21323.00,21635.00,30891
2015.09.01,00:00,21430.00,21578.00,20744.00,20839.00,31995
2015.09.02,00:00,20909.00,21290.00,20656.00,20741.00,34323
2015.09.04,00:00,20939.00,21098.00,20485.00,20522.00,23100
2015.09.07,00:00,20483.00,21049.00,20425.00,20561.00,29231
2015.09.08,00:00,20619.00,21609.00,20435.00,21604.00,32681
2015.09.09,00:00,21568.00,22237.00,21436.00,21907.00,33632
2015.09.10,00:00,21604.00,21750.00,21374.00,21573.00,29861
2015.09.11,00:00,21684.00,21881.00,21330.00,21528.00,28209
2015.09.14,00:00,21667.00,21735.00,21361.00,21399.00,27853
2015.09.15,00:00,21533.00,21632.00,21339.00,21604.00,23432
2015.09.16,00:00,21726.00,22244.00,21594.00,22239.00,28880
2015.09.17,00:00,22174.00,22213.00,21652.00,21842.00,31723
2015.09.18,00:00,21722.00,22096.00,21612.00,21768.00,35133
2015.09.21,00:00,21627.00,21879.00,21454.00,21812.00,28853
2015.09.22,00:00,21797.00,22121.00,21331.00,21359.00,30465
2015.09.23,00:00,21471.00,21558.00,20962.00,21272.00,37313
2015.09.24,00:00,21347.00,21395.00,20804.00,20858.00,35315
2015.09.25,00:00,21042.00,21389.00,20950.00,21227.00,32027
2015.09.29,00:00,20631.00,20715.00,20286.00,20677.00,32846
2015.09.30,00:00,20812.00,21020.00,20740.00,20957.00,31708
2015.10.02,00:00,21220.00,21667.00,21142.00,21512.00,27446
2015.10.05,00:00,21840.00,22128.00,21723.00,22125.00,26592
2015.10.06,00:00,22154.00,22168.00,21709.00,21904.00,26851
2015.10.07,00:00,21875.00,22671.00,21783.00,22420.00,33473
2015.10.08,00:00,22553.00,22624.00,22179.00,22501.00,32308
2015.10.09,00:00,22621.00,22814.00,22362.00,22605.00,35710
2015.10.12,00:00,22513.00,22794.00,22486.00,22643.00,33625
2015.10.13,00:00,22633.00,22804.00,22458.00,22566.00,33170
2015.10.14,00:00,22410.00,22630.00,22353.00,22550.00,30423
2015.10.15,00:00,22703.00,23009.00,22580.00,22924.00,33993
2015.10.16,00:00,23099.00,23192.00,22958.00,23185.00,28384
2015.10.19,00:00,23071.00,23104.00,22892.00,22996.00,29846
2015.10.20,00:00,23000.00,23045.00,22823.00,22978.00,27557
2015.10.22,00:00,22749.00,23160.00,22704.00,23135.00,27191
2015.10.23,00:00,23273.00,23524.00,23080.00,23447.00,28439
2015.10.26,00:00,23403.00,23405.00,23003.00,23077.00,29126
2015.10.27,00:00,23104.00,23133.00,22877.00,23045.00,27592
2015.10.28,00:00,23024.00,23113.00,22910.00,23077.00,24040
2015.10.29,00:00,23035.00,23060.00,22655.00,22741.00,19140
2015.10.30,00:00,22765.00,22866.00,22618.00,22618.00,30434
2015.11.02,00:00,22444.00,22599.00,22250.00,22541.00,29759
2015.11.03,00:00,22554.00,22702.00,22520.00,22674.00,24501
2015.11.04,00:00,22726.00,23367.00,22682.00,23138.00,37515
2015.11.05,00:00,23089.00,23173.00,22913.00,22924.00,33436
2015.11.06,00:00,22915.00,22922.00,22571.00,22666.00,32395
2015.11.09,00:00,22680.00,22970.00,22501.00,22501.00,31240
2015.11.10,00:00,22452.00,22488.00,22217.00,22225.00,31727
2015.11.11,00:00,22328.00,22512.00,22274.00,22360.00,31446
2015.11.12,00:00,22330.00,23008.00,22330.00,22685.00,36161
2015.11.13,00:00,22540.00,22543.00,21984.00,22053.00,33570
2015.11.16,00:00,21900.00,22154.00,21826.00,22064.00,31218
2015.11.17,00:00,22254.00,22492.00,22229.00,22391.00,32447
2015.11.18,00:00,22324.00,22358.00,22109.00,22260.00,29656
2015.11.19,00:00,22455.00,22605.00,22394.00,22521.00,27565
2015.11.20,00:00,22520.00,22882.00,22427.00,22829.00,25947
2015.11.23,00:00,22804.00,22817.00,22619.00,22732.00,28561
2015.11.24,00:00,22698.00,22704.00,22298.00,22419.00,27754
2015.11.25,00:00,22482.00,22628.00,22424.00,22557.00,26539
2015.11.26,00:00,22608.00,23023.00,22431.00,22608.00,23157
2015.11.27,00:00,22576.00,22585.00,21916.00,22045.00,27565
2015.11.30,00:00,22050.00,22158.00,21848.00,22095.00,33576
2015.12.01,00:00,22144.00,22485.00,22096.00,22450.00,30523
2015.12.02,00:00,22502.00,22569.00,22356.00,22442.00,30005
2015.12.03,00:00,22310.00,22514.00,22216.00,22236.00,30215
2015.12.04,00:00,22108.00,22281.00,22040.00,22257.00,28478
2015.12.07,00:00,22306.00,22378.00,22099.00,22106.00,24103
2015.12.08,00:00,22082.00,22082.00,21546.00,21668.00,30247
2015.12.09,00:00,21747.00,21888.00,21614.00,21882.00,28579
2015.12.10,00:00,21668.00,21865.00,21565.00,21686.00,29206
2015.12.11,00:00,21678.00,21735.00,21072.00,21146.00,31871
2015.12.14,00:00,21053.00,21366.00,20979.00,21118.00,38479
2015.12.15,00:00,21258.00,21558.00,21206.00,21533.00,29140
2015.12.16,00:00,21522.00,21837.00,21482.00,21735.00,27122
2015.12.17,00:00,21778.00,22001.00,21727.00,21801.00,30096
2015.12.18,00:00,21636.00,21953.00,21585.00,21664.00,29837
2015.12.21,00:00,21612.00,21906.00,21564.00,21857.00,29092
2015.12.22,00:00,21808.00,21833.00,21698.00,21812.00,23717
2015.12.23,00:00,21871.00,22212.00,21814.00,22212.00,25136
2015.12.24,00:00,22268.00,22288.00,22125.00,22143.00,9527
2015.12.28,00:00,22113.00,22178.00,21807.00,21861.00,22017
2015.12.29,00:00,21902.00,22155.00,21835.00,22113.00,8789
2015.12.30,00:00,22156.00,22169.00,21877.00,21940.00,11367
2015.12.31,00:00,21848.00,21983.00,21837.00,21902.00,4173
2016.01.04,00:00,21829.00,21836.00,21019.00,21038.00,16017
2016.01.05,00:00,21167.00,21405.00,21031.00,21140.00,16083
2016.01.06,00:00,21199.00,21209.00,20660.00,20702.00,16775
2016.01.07,00:00,20784.00,20825.00,20049.00,20465.00,19329
2016.01.08,00:00,20435.00,20609.00,20126.00,20163.00,18444
2016.01.11,00:00,19966.00,20112.00,19820.00,20004.00,18557
2016.01.12,00:00,20029.00,20108.00,19657.00,19966.00,18440
2016.01.13,00:00,20057.00,20224.00,19816.00,19918.00,17612
2016.01.14,00:00,19590.00,19889.00,19466.00,19795.00,19353
2016.01.15,00:00,19809.00,19817.00,19046.00,19122.00,20558
2016.01.18,00:00,19173.00,19437.00,19139.00,19213.00,18407
2016.01.19,00:00,19236.00,19723.00,19158.00,19509.00,18589
2016.01.20,00:00,19316.00,19340.00,18568.00,18611.00,21719
2016.01.21,00:00,19056.00,19255.00,18533.00,18879.00,22186
2016.01.22,00:00,19008.00,19387.00,18756.00,19342.00,19100
2016.01.25,00:00,19288.00,19493.00,19124.00,19148.00,17782
2016.01.26,00:00,19012.00,19267.00,18788.00,19244.00,18308
2016.01.27,00:00,19261.00,19264.00,18924.00,19086.00,17154
2016.01.28,00:00,19030.00,19384.00,18975.00,19167.00,18937
2016.01.29,00:00,19219.00,19752.00,19040.00,19603.00,19082
2016.02.01,00:00,19679.00,19717.00,19334.00,19443.00,17234
2016.02.02,00:00,19454.00,19616.00,19148.00,19194.00,16558
2016.02.03,00:00,18984.00,19075.00,18724.00,18783.00,18094
2016.02.04,00:00,19170.00,19352.00,19046.00,19251.00,16862
2016.02.05,00:00,19198.00,19402.00,19093.00,19155.00,15832
2016.02.11,00:00,18363.00,18582.00,18052.00,18133.00,15381
2016.02.12,00:00,18294.00,18495.00,18235.00,18405.00,15403
2016.02.15,00:00,18658.00,18975.00,18658.00,18969.00,14086
2016.02.16,00:00,18978.00,19265.00,18894.00,19003.00,16304
2016.02.17,00:00,19190.00,19307.00,18894.00,19239.00,15877
2016.02.18,00:00,19382.00,19448.00,19237.00,19339.00,14962
2016.02.19,00:00,19231.00,19358.00,19143.00,19224.00,14677
2016.02.22,00:00,19338.00,19576.00,19338.00,19561.00,13580
2016.02.23,00:00,19527.00,19534.00,19311.00,19427.00,13735
2016.02.24,00:00,19366.00,19372.00,18821.00,18883.00,15226
2016.02.25,00:00,19167.00,19199.00,18847.00,19047.00,14701
2016.02.26,00:00,19210.00,19571.00,19122.00,19442.00,15287
2016.02.29,00:00,19415.00,19416.00,19037.00,19300.00,15817
2016.03.01,00:00,19227.00,19606.00,19070.00,19592.00,16109
2016.03.02,00:00,19721.00,20078.00,19721.00,19959.00,15152
2016.03.03,00:00,20013.00,20088.00,19786.00,19962.00,14250
2016.03.04,00:00,20033.00,20319.00,19953.00,20319.00,16138
2016.03.07,00:00,20288.00,20308.00,20043.00,20213.00,14938
2016.03.08,00:00,20134.00,20146.00,19899.00,19939.00,15663
2016.03.09,00:00,19905.00,20104.00,19828.00,20093.00,14055
2016.03.10,00:00,20076.00,20234.00,19908.00,20008.00,27565
2016.03.11,00:00,19962.00,20353.00,19847.00,20338.00,24787
2016.03.14,00:00,20392.00,20489.00,20318.00,20424.00,19033
2016.03.15,00:00,20354.00,20380.00,20202.00,20247.00,21947
2016.03.16,00:00,20310.00,20425.00,20168.00,20324.00,21570
2016.03.17,00:00,20577.00,20631.00,20296.00,20552.00,26554
2016.03.18,00:00,20490.00,20841.00,20488.00,20813.00,23093
2016.03.21,00:00,20780.00,20831.00,20622.00,20790.00,22570
2016.03.22,00:00,20765.00,20769.00,20558.00,20635.00,21596
2016.03.23,00:00,20635.00,20682.00,20450.00,20455.00,20017
2016.03.24,00:00,20414.00,20501.00,20148.00,20173.00,21078
2016.03.29,00:00,20341.00,20420.00,20252.00,20333.00,18515
2016.03.30,00:00,20505.00,20989.00,20505.00,20897.00,18823
2016.03.31,00:00,20846.00,20859.00,20678.00,20812.00,21140
2016.04.01,00:00,20780.00,20804.00,20283.00,20511.00,24680
2016.04.05,00:00,20346.00,20356.00,20061.00,20135.00,22829
2016.04.06,00:00,20076.00,20239.00,20046.00,20239.00,19835
2016.04.07,00:00,20295.00,20375.00,20095.00,20112.00,20022
2016.04.08,00:00,19988.00,20517.00,19985.00,20366.00,21603
2016.04.11,00:00,20268.00,20618.00,20184.00,20507.00,23096
2016.04.12,00:00,20439.00,20643.00,20399.00,20636.00,24022
2016.04.13,00:00,20711.00,21384.00,20684.00,21383.00,24930
